iteration,method,feature,weight,sample
171,critic,education_master_or_higher,0.09043413289787652,all_managers
171,critic,education_doctoral,0.05458893702392538,all_managers
171,critic,has_mba_emba,0.07344425787253696,all_managers
171,critic,has_foreign_education,0.0880939164450135,all_managers
171,critic,has_professional_retraining,0.02465346916083616,all_managers
171,critic,has_law_education,0.04279480774411334,all_managers
171,critic,has_economics_education,0.0823629943840708,all_managers
171,critic,publications_count,0.01011855387274632,all_managers
171,critic,has_research_experience,0.052840267485691574,all_managers
171,critic,research_experience_years,0.011066923967665133,all_managers
171,critic,patents_count,0.0076660549984655674,all_managers
171,critic,experience_years_same_sector,0.03952848539934139,all_managers
171,critic,experience_years_same_industry,0.03873885657683086,all_managers
171,critic,experience_years_same_industry_group,0.038322874653047456,all_managers
171,critic,professional_experience_years,0.030200553423970655,all_managers
171,critic,has_experience_same_sector,0.036493673156018064,all_managers
171,critic,has_experience_same_industry,0.03773721193234384,all_managers
171,critic,has_experience_same_industry_group,0.036493673156018064,all_managers
171,critic,has_other_company_management,0.07764985874244046,all_managers
171,critic,current_company_experience_years,0.03310004959888353,all_managers
171,max_variance,education_bachelor_or_higher,1.0,all_managers
171,max_variance,education_master_or_higher,0.0,all_managers
171,max_variance,education_doctoral,0.0,all_managers
171,max_variance,has_mba_emba,0.0,all_managers
171,max_variance,has_foreign_education,0.0,all_managers
171,max_variance,has_professional_retraining,0.0,all_managers
171,max_variance,has_law_education,0.0,all_managers
171,max_variance,has_economics_education,0.0,all_managers
171,max_variance,publications_count,0.0,all_managers
171,max_variance,has_research_experience,0.0,all_managers
171,max_variance,research_experience_years,0.0,all_managers
171,max_variance,patents_count,0.0,all_managers
171,max_variance,experience_years_same_sector,0.0,all_managers
171,max_variance,experience_years_same_industry,0.0,all_managers
171,max_variance,experience_years_same_industry_group,0.0,all_managers
171,max_variance,professional_experience_years,0.0,all_managers
171,max_variance,has_experience_same_sector,0.0,all_managers
171,max_variance,has_experience_same_industry,0.0,all_managers
171,max_variance,has_experience_same_industry_group,0.0,all_managers
171,max_variance,has_other_company_management,0.0,all_managers
171,max_variance,current_company_experience_years,0.0,all_managers
172,critic,education_bachelor_or_higher,0.07885985059190748,all_managers
172,critic,education_master_or_higher,0.0797744223099699,all_managers
172,critic,education_doctoral,0.06402171913421327,all_managers
172,critic,has_mba_emba,0.06354071096662499,all_managers
172,critic,has_foreign_education,0.0855746888686919,all_managers
172,critic,has_professional_retraining,0.01227130347577044,all_managers
172,critic,has_law_education,0.04589124055215353,all_managers
172,critic,has_economics_education,0.08557633065011602,all_managers
172,critic,publications_count,0.01062052215296148,all_managers
172,critic,has_research_experience,0.05757013503227822,all_managers
172,critic,research_experience_years,0.008461102080200093,all_managers
172,critic,patents_count,0.009474372298100041,all_managers
172,critic,experience_years_same_sector,0.04147290269843823,all_managers
172,critic,experience_years_same_industry,0.042334821881891645,all_managers
172,critic,experience_years_same_industry_group,0.041543707605238706,all_managers
172,critic,professional_experience_years,0.02664207729836889,all_managers
172,critic,has_experience_same_sector,0.04584494950358765,all_managers
172,critic,has_experience_same_industry,0.05313512102102284,all_managers
172,critic,has_experience_same_industry_group,0.0498544233571443,all_managers
172,critic,has_other_company_management,0.06935315072141282,all_managers
172,critic,current_company_experience_years,0.02818244779990737,all_managers
172,max_variance,education_bachelor_or_higher,0.0,all_managers
172,max_variance,education_master_or_higher,1.0,all_managers
172,max_variance,education_doctoral,0.0,all_managers
172,max_variance,has_mba_emba,0.0,all_managers
172,max_variance,has_foreign_education,0.0,all_managers
172,max_variance,has_professional_retraining,0.0,all_managers
172,max_variance,has_law_education,0.0,all_managers
172,max_variance,has_economics_education,0.0,all_managers
172,max_variance,publications_count,0.0,all_managers
172,max_variance,has_research_experience,0.0,all_managers
172,max_variance,research_experience_years,0.0,all_managers
172,max_variance,patents_count,0.0,all_managers
172,max_variance,experience_years_same_sector,0.0,all_managers
172,max_variance,experience_years_same_industry,0.0,all_managers
172,max_variance,experience_years_same_industry_group,0.0,all_managers
172,max_variance,professional_experience_years,0.0,all_managers
172,max_variance,has_experience_same_sector,0.0,all_managers
172,max_variance,has_experience_same_industry,0.0,all_managers
172,max_variance,has_experience_same_industry_group,0.0,all_managers
172,max_variance,has_other_company_management,0.0,all_managers
172,max_variance,current_company_experience_years,0.0,all_managers
173,critic,education_bachelor_or_higher,0.08630273256910273,all_managers
173,critic,education_master_or_higher,0.08389383790347017,all_managers
173,critic,education_doctoral,0.05806628152887991,all_managers
173,critic,has_mba_emba,0.07606364340279013,all_managers
173,critic,has_foreign_education,0.0878336548370487,all_managers
173,critic,has_professional_retraining,0.017481764207319523,all_managers
173,critic,has_law_education,0.044659860980812226,all_managers
173,critic,has_economics_education,0.08367112099867437,all_managers
173,critic,publications_count,0.007530527316438834,all_managers
173,critic,has_research_experience,0.06060469809920463,all_managers
173,critic,research_experience_years,0.010501479619716024,all_managers
173,critic,patents_count,0.0031603766675866877,all_managers
173,critic,experience_years_same_sector,0.03806824426213718,all_managers
173,critic,experience_years_same_industry,0.03962927212707738,all_managers
173,critic,experience_years_same_industry_group,0.03867020949503873,all_managers
173,critic,professional_experience_years,0.030254907090816113,all_managers
173,critic,has_experience_same_sector,0.03950488022795587,all_managers
173,critic,has_experience_same_industry,0.046648859399864975,all_managers
173,critic,has_experience_same_industry_group,0.044148232571855676,all_managers
173,critic,has_other_company_management,0.06386948514529266,all_managers
173,critic,current_company_experience_years,0.03943593154891757,all_managers
173,max_variance,education_bachelor_or_higher,1.0,all_managers
173,max_variance,education_master_or_higher,0.0,all_managers
173,max_variance,education_doctoral,0.0,all_managers
173,max_variance,has_mba_emba,0.0,all_managers
173,max_variance,has_foreign_education,0.0,all_managers
173,max_variance,has_professional_retraining,0.0,all_managers
173,max_variance,has_law_education,0.0,all_managers
173,max_variance,has_economics_education,0.0,all_managers
173,max_variance,publications_count,0.0,all_managers
173,max_variance,has_research_experience,0.0,all_managers
173,max_variance,research_experience_years,0.0,all_managers
173,max_variance,patents_count,0.0,all_managers
173,max_variance,experience_years_same_sector,0.0,all_managers
173,max_variance,experience_years_same_industry,0.0,all_managers
173,max_variance,experience_years_same_industry_group,0.0,all_managers
173,max_variance,professional_experience_years,0.0,all_managers
173,max_variance,has_experience_same_sector,0.0,all_managers
173,max_variance,has_experience_same_industry,0.0,all_managers
173,max_variance,has_experience_same_industry_group,0.0,all_managers
173,max_variance,has_other_company_management,0.0,all_managers
173,max_variance,current_company_experience_years,0.0,all_managers
174,critic,education_bachelor_or_higher,0.08788845728586006,all_managers
174,critic,education_master_or_higher,0.08689588805849217,all_managers
174,critic,education_doctoral,0.05549035535411668,all_managers
174,critic,has_mba_emba,0.08139651156663781,all_managers
174,critic,has_foreign_education,0.07985643517472733,all_managers
174,critic,has_professional_retraining,0.023557967735588433,all_managers
174,critic,has_law_education,0.06634796112411412,all_managers
174,critic,has_economics_education,0.0798405196908243,all_managers
174,critic,publications_count,0.013873215314972336,all_managers
174,critic,has_research_experience,0.05522863046716449,all_managers
174,critic,research_experience_years,0.008900871399877039,all_managers
174,critic,patents_count,0.009218216187856567,all_managers
174,critic,experience_years_same_sector,0.035196880715722786,all_managers
174,critic,experience_years_same_industry,0.03652768769344934,all_managers
174,critic,experience_years_same_industry_group,0.03508407208013519,all_managers
174,critic,professional_experience_years,0.023903454385539813,all_managers
174,critic,has_experience_same_sector,0.03692845259352344,all_managers
174,critic,has_experience_same_industry,0.043646506620451164,all_managers
174,critic,has_experience_same_industry_group,0.03940395792807257,all_managers
174,critic,has_other_company_management,0.06610618749046397,all_managers
174,critic,current_company_experience_years,0.03470777113241042,all_managers
174,max_variance,education_bachelor_or_higher,0.0,all_managers
174,max_variance,education_master_or_higher,1.0,all_managers
174,max_variance,education_doctoral,0.0,all_managers
174,max_variance,has_mba_emba,0.0,all_managers
174,max_variance,has_foreign_education,0.0,all_managers
174,max_variance,has_professional_retraining,0.0,all_managers
174,max_variance,has_law_education,0.0,all_managers
174,max_variance,has_economics_education,0.0,all_managers
174,max_variance,publications_count,0.0,all_managers
174,max_variance,has_research_experience,0.0,all_managers
174,max_variance,research_experience_years,0.0,all_managers
174,max_variance,patents_count,0.0,all_managers
174,max_variance,experience_years_same_sector,0.0,all_managers
174,max_variance,experience_years_same_industry,0.0,all_managers
174,max_variance,experience_years_same_industry_group,0.0,all_managers
174,max_variance,professional_experience_years,0.0,all_managers
174,max_variance,has_experience_same_sector,0.0,all_managers
174,max_variance,has_experience_same_industry,0.0,all_managers
174,max_variance,has_experience_same_industry_group,0.0,all_managers
174,max_variance,has_other_company_management,0.0,all_managers
174,max_variance,current_company_experience_years,0.0,all_managers
175,critic,education_bachelor_or_higher,0.08547853584320003,all_managers
175,critic,education_master_or_higher,0.08638041124911879,all_managers
175,critic,education_doctoral,0.06565416101436096,all_managers
175,critic,has_mba_emba,0.06662576439016488,all_managers
175,critic,has_foreign_education,0.07698558872681274,all_managers
175,critic,has_professional_retraining,0.02207407602806875,all_managers
175,critic,has_law_education,0.04904601379426082,all_managers
175,critic,has_economics_education,0.08201207132848551,all_managers
175,critic,publications_count,0.013742655473024822,all_managers
175,critic,has_research_experience,0.06008101185600501,all_managers
175,critic,research_experience_years,0.011822745964624248,all_managers
175,critic,patents_count,0.006932682250442115,all_managers
175,critic,experience_years_same_sector,0.03573920206689875,all_managers
175,critic,experience_years_same_industry,0.03540715827710592,all_managers
175,critic,experience_years_same_industry_group,0.03463022508117464,all_managers
175,critic,professional_experience_years,0.030901675431555198,all_managers
175,critic,has_experience_same_sector,0.03819018668752516,all_managers
175,critic,has_experience_same_industry,0.048779342715477826,all_managers
175,critic,has_experience_same_industry_group,0.04339368054584407,all_managers
175,critic,has_other_company_management,0.07481887916649792,all_managers
175,critic,current_company_experience_years,0.03130393210935179,all_managers
175,max_variance,education_bachelor_or_higher,0.0,all_managers
175,max_variance,education_master_or_higher,1.0,all_managers
175,max_variance,education_doctoral,0.0,all_managers
175,max_variance,has_mba_emba,0.0,all_managers
175,max_variance,has_foreign_education,0.0,all_managers
175,max_variance,has_professional_retraining,0.0,all_managers
175,max_variance,has_law_education,0.0,all_managers
175,max_variance,has_economics_education,0.0,all_managers
175,max_variance,publications_count,0.0,all_managers
175,max_variance,has_research_experience,0.0,all_managers
175,max_variance,research_experience_years,0.0,all_managers
175,max_variance,patents_count,0.0,all_managers
175,max_variance,experience_years_same_sector,0.0,all_managers
175,max_variance,experience_years_same_industry,0.0,all_managers
175,max_variance,experience_years_same_industry_group,0.0,all_managers
175,max_variance,professional_experience_years,0.0,all_managers
175,max_variance,has_experience_same_sector,0.0,all_managers
175,max_variance,has_experience_same_industry,0.0,all_managers
175,max_variance,has_experience_same_industry_group,0.0,all_managers
175,max_variance,has_other_company_management,0.0,all_managers
175,max_variance,current_company_experience_years,0.0,all_managers
176,critic,education_bachelor_or_higher,0.0810426326065409,all_managers
176,critic,education_master_or_higher,0.07947723554252104,all_managers
176,critic,education_doctoral,0.06244841421978558,all_managers
176,critic,has_mba_emba,0.08918804391476216,all_managers
176,critic,has_foreign_education,0.09250297680345056,all_managers
176,critic,has_professional_retraining,0.019619376145779105,all_managers
176,critic,has_law_education,0.03745968836263292,all_managers
176,critic,has_economics_education,0.0883644940585034,all_managers
176,critic,publications_count,0.006309720290836564,all_managers
176,critic,has_research_experience,0.07347768904922525,all_managers
176,critic,research_experience_years,0.013551610275997737,all_managers
176,critic,patents_count,0.005378158504175389,all_managers
176,critic,experience_years_same_sector,0.04021213588943026,all_managers
176,critic,experience_years_same_industry,0.04123834032254554,all_managers
176,critic,experience_years_same_industry_group,0.040525170193219405,all_managers
176,critic,professional_experience_years,0.028039945343563057,all_managers
176,critic,has_experience_same_sector,0.030792055537352148,all_managers
176,critic,has_experience_same_industry,0.032218774143330214,all_managers
176,critic,has_experience_same_industry_group,0.030792055537352148,all_managers
176,critic,has_other_company_management,0.07159561027291891,all_managers
176,critic,current_company_experience_years,0.035765872986077474,all_managers
176,max_variance,education_bachelor_or_higher,1.0,all_managers
176,max_variance,education_master_or_higher,0.0,all_managers
176,max_variance,education_doctoral,0.0,all_managers
176,max_variance,has_mba_emba,0.0,all_managers
176,max_variance,has_foreign_education,0.0,all_managers
176,max_variance,has_professional_retraining,0.0,all_managers
176,max_variance,has_law_education,0.0,all_managers
176,max_variance,has_economics_education,0.0,all_managers
176,max_variance,publications_count,0.0,all_managers
176,max_variance,has_research_experience,0.0,all_managers
176,max_variance,research_experience_years,0.0,all_managers
176,max_variance,patents_count,0.0,all_managers
176,max_variance,experience_years_same_sector,0.0,all_managers
176,max_variance,experience_years_same_industry,0.0,all_managers
176,max_variance,experience_years_same_industry_group,0.0,all_managers
176,max_variance,professional_experience_years,0.0,all_managers
176,max_variance,has_experience_same_sector,0.0,all_managers
176,max_variance,has_experience_same_industry,0.0,all_managers
176,max_variance,has_experience_same_industry_group,0.0,all_managers
176,max_variance,has_other_company_management,0.0,all_managers
176,max_variance,current_company_experience_years,0.0,all_managers
177,critic,education_bachelor_or_higher,0.07764682405329107,all_managers
177,critic,education_master_or_higher,0.07636860773138968,all_managers
177,critic,education_doctoral,0.05954021766278431,all_managers
177,critic,has_mba_emba,0.07927495905910359,all_managers
177,critic,has_foreign_education,0.08844706194824319,all_managers
177,critic,has_professional_retraining,0.018881924941658204,all_managers
177,critic,has_law_education,0.03505695191295973,all_managers
177,critic,has_economics_education,0.0802178962242991,all_managers
177,critic,publications_count,0.010053556082012844,all_managers
177,critic,has_research_experience,0.05675201347292107,all_managers
177,critic,research_experience_years,0.011960677805085314,all_managers
177,critic,patents_count,0.008090386916469986,all_managers
177,critic,experience_years_same_sector,0.04069671723532174,all_managers
177,critic,experience_years_same_industry,0.04040643357135811,all_managers
177,critic,experience_years_same_industry_group,0.04014512123295309,all_managers
177,critic,professional_experience_years,0.02998854097000259,all_managers
177,critic,has_experience_same_sector,0.0445839846001769,all_managers
177,critic,has_experience_same_industry,0.05567657046155639,all_managers
177,critic,has_experience_same_industry_group,0.04971241174449231,all_managers
177,critic,has_other_company_management,0.0681471354318361,all_managers
177,critic,current_company_experience_years,0.028352006942084777,all_managers
177,max_variance,education_bachelor_or_higher,1.0,all_managers
177,max_variance,education_master_or_higher,0.0,all_managers
177,max_variance,education_doctoral,0.0,all_managers
177,max_variance,has_mba_emba,0.0,all_managers
177,max_variance,has_foreign_education,0.0,all_managers
177,max_variance,has_professional_retraining,0.0,all_managers
177,max_variance,has_law_education,0.0,all_managers
177,max_variance,has_economics_education,0.0,all_managers
177,max_variance,publications_count,0.0,all_managers
177,max_variance,has_research_experience,0.0,all_managers
177,max_variance,research_experience_years,0.0,all_managers
177,max_variance,patents_count,0.0,all_managers
177,max_variance,experience_years_same_sector,0.0,all_managers
177,max_variance,experience_years_same_industry,0.0,all_managers
177,max_variance,experience_years_same_industry_group,0.0,all_managers
177,max_variance,professional_experience_years,0.0,all_managers
177,max_variance,has_experience_same_sector,0.0,all_managers
177,max_variance,has_experience_same_industry,0.0,all_managers
177,max_variance,has_experience_same_industry_group,0.0,all_managers
177,max_variance,has_other_company_management,0.0,all_managers
177,max_variance,current_company_experience_years,0.0,all_managers
178,critic,education_bachelor_or_higher,0.08306121124813332,all_managers
178,critic,education_master_or_higher,0.08160569908899885,all_managers
178,critic,education_doctoral,0.060300771800177726,all_managers
178,critic,has_mba_emba,0.08349140295484964,all_managers
178,critic,has_foreign_education,0.09475775504713432,all_managers
178,critic,has_professional_retraining,0.024982182981400976,all_managers
178,critic,has_law_education,0.04088163445775056,all_managers
178,critic,has_economics_education,0.07859815420845818,all_managers
178,critic,publications_count,0.016631548953127448,all_managers
178,critic,has_research_experience,0.06891861441399368,all_managers
178,critic,research_experience_years,0.011178035940230925,all_managers
178,critic,patents_count,0.010784828542513357,all_managers
178,critic,experience_years_same_sector,0.035765388092402116,all_managers
178,critic,experience_years_same_industry,0.03535883601904002,all_managers
178,critic,experience_years_same_industry_group,0.03495707783312677,all_managers
178,critic,professional_experience_years,0.028209720954546717,all_managers
178,critic,has_experience_same_sector,0.03816539146550361,all_managers
178,critic,has_experience_same_industry,0.0454040957735913,all_managers
178,critic,has_experience_same_industry_group,0.043161046621480875,all_managers
178,critic,has_other_company_management,0.06029821360218755,all_managers
178,critic,current_company_experience_years,0.023488390001351955,all_managers
178,max_variance,education_bachelor_or_higher,1.0,all_managers
178,max_variance,education_master_or_higher,0.0,all_managers
178,max_variance,education_doctoral,0.0,all_managers
178,max_variance,has_mba_emba,0.0,all_managers
178,max_variance,has_foreign_education,0.0,all_managers
178,max_variance,has_professional_retraining,0.0,all_managers
178,max_variance,has_law_education,0.0,all_managers
178,max_variance,has_economics_education,0.0,all_managers
178,max_variance,publications_count,0.0,all_managers
178,max_variance,has_research_experience,0.0,all_managers
178,max_variance,research_experience_years,0.0,all_managers
178,max_variance,patents_count,0.0,all_managers
178,max_variance,experience_years_same_sector,0.0,all_managers
178,max_variance,experience_years_same_industry,0.0,all_managers
178,max_variance,experience_years_same_industry_group,0.0,all_managers
178,max_variance,professional_experience_years,0.0,all_managers
178,max_variance,has_experience_same_sector,0.0,all_managers
178,max_variance,has_experience_same_industry,0.0,all_managers
178,max_variance,has_experience_same_industry_group,0.0,all_managers
178,max_variance,has_other_company_management,0.0,all_managers
178,max_variance,current_company_experience_years,0.0,all_managers
179,critic,education_bachelor_or_higher,0.08049327018470696,all_managers
179,critic,education_master_or_higher,0.08064915393782546,all_managers
179,critic,education_doctoral,0.060723720162006826,all_managers
179,critic,has_mba_emba,0.08776359542053815,all_managers
179,critic,has_foreign_education,0.08826323887638456,all_managers
179,critic,has_professional_retraining,0.019495552147505726,all_managers
179,critic,has_law_education,0.03664474082575266,all_managers
179,critic,has_economics_education,0.08170842721845412,all_managers
179,critic,publications_count,0.0064332940160886365,all_managers
179,critic,has_research_experience,0.06245388853915004,all_managers
179,critic,research_experience_years,0.011377240886252561,all_managers
179,critic,patents_count,0.006783692307577789,all_managers
179,critic,experience_years_same_sector,0.04726424681667793,all_managers
179,critic,experience_years_same_industry,0.048267014425599705,all_managers
179,critic,experience_years_same_industry_group,0.04730473004432927,all_managers
179,critic,professional_experience_years,0.030245355658725343,all_managers
179,critic,has_experience_same_sector,0.028314723792132613,all_managers
179,critic,has_experience_same_industry,0.03924744032030479,all_managers
179,critic,has_experience_same_industry_group,0.031241919272955058,all_managers
179,critic,has_other_company_management,0.06402239818969342,all_managers
179,critic,current_company_experience_years,0.04130235695733843,all_managers
179,max_variance,education_bachelor_or_higher,0.0,all_managers
179,max_variance,education_master_or_higher,1.0,all_managers
179,max_variance,education_doctoral,0.0,all_managers
179,max_variance,has_mba_emba,0.0,all_managers
179,max_variance,has_foreign_education,0.0,all_managers
179,max_variance,has_professional_retraining,0.0,all_managers
179,max_variance,has_law_education,0.0,all_managers
179,max_variance,has_economics_education,0.0,all_managers
179,max_variance,publications_count,0.0,all_managers
179,max_variance,has_research_experience,0.0,all_managers
179,max_variance,research_experience_years,0.0,all_managers
179,max_variance,patents_count,0.0,all_managers
179,max_variance,experience_years_same_sector,0.0,all_managers
179,max_variance,experience_years_same_industry,0.0,all_managers
179,max_variance,experience_years_same_industry_group,0.0,all_managers
179,max_variance,professional_experience_years,0.0,all_managers
179,max_variance,has_experience_same_sector,0.0,all_managers
179,max_variance,has_experience_same_industry,0.0,all_managers
179,max_variance,has_experience_same_industry_group,0.0,all_managers
179,max_variance,has_other_company_management,0.0,all_managers
179,max_variance,current_company_experience_years,0.0,all_managers
180,critic,education_bachelor_or_higher,0.08621124805444562,all_managers
180,critic,education_master_or_higher,0.0830429081040357,all_managers
180,critic,education_doctoral,0.05942013585076411,all_managers
180,critic,has_mba_emba,0.0697856891164002,all_managers
180,critic,has_foreign_education,0.08927925785973768,all_managers
180,critic,has_professional_retraining,0.01571348014320502,all_managers
180,critic,has_law_education,0.05595632563392324,all_managers
180,critic,has_economics_education,0.08738274244308347,all_managers
180,critic,publications_count,0.007716489387013516,all_managers
180,critic,has_research_experience,0.05598509345236119,all_managers
180,critic,research_experience_years,0.00961134253533603,all_managers
180,critic,patents_count,0.004655656062860816,all_managers
180,critic,experience_years_same_sector,0.03660463758450587,all_managers
180,critic,experience_years_same_industry,0.036914035760150614,all_managers
180,critic,experience_years_same_industry_group,0.03609645983086187,all_managers
180,critic,professional_experience_years,0.02865522088884644,all_managers
180,critic,has_experience_same_sector,0.035853053919895704,all_managers
180,critic,has_experience_same_industry,0.04412687077887521,all_managers
180,critic,has_experience_same_industry_group,0.04063379732679497,all_managers
180,critic,has_other_company_management,0.07680674664535332,all_managers
180,critic,current_company_experience_years,0.03954880862154936,all_managers
180,max_variance,education_bachelor_or_higher,1.0,all_managers
180,max_variance,education_master_or_higher,0.0,all_managers
180,max_variance,education_doctoral,0.0,all_managers
180,max_variance,has_mba_emba,0.0,all_managers
180,max_variance,has_foreign_education,0.0,all_managers
180,max_variance,has_professional_retraining,0.0,all_managers
180,max_variance,has_law_education,0.0,all_managers
180,max_variance,has_economics_education,0.0,all_managers
180,max_variance,publications_count,0.0,all_managers
180,max_variance,has_research_experience,0.0,all_managers
180,max_variance,research_experience_years,0.0,all_managers
180,max_variance,patents_count,0.0,all_managers
180,max_variance,experience_years_same_sector,0.0,all_managers
180,max_variance,experience_years_same_industry,0.0,all_managers
180,max_variance,experience_years_same_industry_group,0.0,all_managers
180,max_variance,professional_experience_years,0.0,all_managers
180,max_variance,has_experience_same_sector,0.0,all_managers
180,max_variance,has_experience_same_industry,0.0,all_managers
180,max_variance,has_experience_same_industry_group,0.0,all_managers
180,max_variance,has_other_company_management,0.0,all_managers
180,max_variance,current_company_experience_years,0.0,all_managers
181,critic,education_bachelor_or_higher,0.07776608595982902,all_managers
181,critic,education_master_or_higher,0.0774208666846912,all_managers
181,critic,education_doctoral,0.0663701651646076,all_managers
181,critic,has_mba_emba,0.07823143959610734,all_managers
181,critic,has_foreign_education,0.09225327731095535,all_managers
181,critic,has_professional_retraining,0.018981565951828618,all_managers
181,critic,has_law_education,0.03361788983487933,all_managers
181,critic,has_economics_education,0.08013120635493937,all_managers
181,critic,publications_count,0.009315765329733489,all_managers
181,critic,has_research_experience,0.061225023622169354,all_managers
181,critic,research_experience_years,0.007622842738392353,all_managers
181,critic,patents_count,0.008642525898374782,all_managers
181,critic,experience_years_same_sector,0.043559588475569795,all_managers
181,critic,experience_years_same_industry,0.04411342434400326,all_managers
181,critic,experience_years_same_industry_group,0.04300027858098124,all_managers
181,critic,professional_experience_years,0.028371298664643,all_managers
181,critic,has_experience_same_sector,0.03503547017254427,all_managers
181,critic,has_experience_same_industry,0.043556389956404325,all_managers
181,critic,has_experience_same_industry_group,0.037299670928749126,all_managers
181,critic,has_other_company_management,0.07374626641019827,all_managers
181,critic,current_company_experience_years,0.03973895802039902,all_managers
181,max_variance,education_bachelor_or_higher,0.0,all_managers
181,max_variance,education_master_or_higher,1.0,all_managers
181,max_variance,education_doctoral,0.0,all_managers
181,max_variance,has_mba_emba,0.0,all_managers
181,max_variance,has_foreign_education,0.0,all_managers
181,max_variance,has_professional_retraining,0.0,all_managers
181,max_variance,has_law_education,0.0,all_managers
181,max_variance,has_economics_education,0.0,all_managers
181,max_variance,publications_count,0.0,all_managers
181,max_variance,has_research_experience,0.0,all_managers
181,max_variance,research_experience_years,0.0,all_managers
181,max_variance,patents_count,0.0,all_managers
181,max_variance,experience_years_same_sector,0.0,all_managers
181,max_variance,experience_years_same_industry,0.0,all_managers
181,max_variance,experience_years_same_industry_group,0.0,all_managers
181,max_variance,professional_experience_years,0.0,all_managers
181,max_variance,has_experience_same_sector,0.0,all_managers
181,max_variance,has_experience_same_industry,0.0,all_managers
181,max_variance,has_experience_same_industry_group,0.0,all_managers
181,max_variance,has_other_company_management,0.0,all_managers
181,max_variance,current_company_experience_years,0.0,all_managers
182,critic,education_bachelor_or_higher,0.08114284701660529,all_managers
182,critic,education_master_or_higher,0.07994484058131596,all_managers
182,critic,education_doctoral,0.06672929449003849,all_managers
182,critic,has_mba_emba,0.06921323328559631,all_managers
182,critic,has_foreign_education,0.08331140114340557,all_managers
182,critic,has_professional_retraining,0.019539474800982625,all_managers
182,critic,has_law_education,0.037328265239016174,all_managers
182,critic,has_economics_education,0.07720356808893093,all_managers
182,critic,publications_count,0.013728549722147786,all_managers
182,critic,has_research_experience,0.06300549713948493,all_managers
182,critic,research_experience_years,0.011479868810412273,all_managers
182,critic,patents_count,0.009581221289688188,all_managers
182,critic,experience_years_same_sector,0.04054019352190811,all_managers
182,critic,experience_years_same_industry,0.0419460089082885,all_managers
182,critic,experience_years_same_industry_group,0.0410881890036563,all_managers
182,critic,professional_experience_years,0.027875833418165307,all_managers
182,critic,has_experience_same_sector,0.03726541862984223,all_managers
182,critic,has_experience_same_industry,0.050240252319206535,all_managers
182,critic,has_experience_same_industry_group,0.04208484409042704,all_managers
182,critic,has_other_company_management,0.0667643120801233,all_managers
182,critic,current_company_experience_years,0.03998688642075822,all_managers
182,max_variance,education_bachelor_or_higher,1.0,all_managers
182,max_variance,education_master_or_higher,0.0,all_managers
182,max_variance,education_doctoral,0.0,all_managers
182,max_variance,has_mba_emba,0.0,all_managers
182,max_variance,has_foreign_education,0.0,all_managers
182,max_variance,has_professional_retraining,0.0,all_managers
182,max_variance,has_law_education,0.0,all_managers
182,max_variance,has_economics_education,0.0,all_managers
182,max_variance,publications_count,0.0,all_managers
182,max_variance,has_research_experience,0.0,all_managers
182,max_variance,research_experience_years,0.0,all_managers
182,max_variance,patents_count,0.0,all_managers
182,max_variance,experience_years_same_sector,0.0,all_managers
182,max_variance,experience_years_same_industry,0.0,all_managers
182,max_variance,experience_years_same_industry_group,0.0,all_managers
182,max_variance,professional_experience_years,0.0,all_managers
182,max_variance,has_experience_same_sector,0.0,all_managers
182,max_variance,has_experience_same_industry,0.0,all_managers
182,max_variance,has_experience_same_industry_group,0.0,all_managers
182,max_variance,has_other_company_management,0.0,all_managers
182,max_variance,current_company_experience_years,0.0,all_managers
183,critic,education_bachelor_or_higher,0.08274752090553532,all_managers
183,critic,education_master_or_higher,0.0823162326359427,all_managers
183,critic,education_doctoral,0.07016956941753903,all_managers
183,critic,has_mba_emba,0.06640108187119231,all_managers
183,critic,has_foreign_education,0.08243050845718758,all_managers
183,critic,has_professional_retraining,0.015824638449827587,all_managers
183,critic,has_law_education,0.05316980107549128,all_managers
183,critic,has_economics_education,0.08709502206536442,all_managers
183,critic,publications_count,0.010345854992416083,all_managers
183,critic,has_research_experience,0.06359766356460875,all_managers
183,critic,research_experience_years,0.009117561382651698,all_managers
183,critic,patents_count,0.009337477025933056,all_managers
183,critic,experience_years_same_sector,0.03796473567471695,all_managers
183,critic,experience_years_same_industry,0.037978304937010175,all_managers
183,critic,experience_years_same_industry_group,0.0368153489449094,all_managers
183,critic,professional_experience_years,0.03015423041436964,all_managers
183,critic,has_experience_same_sector,0.038716909180734366,all_managers
183,critic,has_experience_same_industry,0.044455683702290874,all_managers
183,critic,has_experience_same_industry_group,0.03871690918073436,all_managers
183,critic,has_other_company_management,0.06778912412969698,all_managers
183,critic,current_company_experience_years,0.034855821991847516,all_managers
183,max_variance,education_bachelor_or_higher,0.0,all_managers
183,max_variance,education_master_or_higher,1.0,all_managers
183,max_variance,education_doctoral,0.0,all_managers
183,max_variance,has_mba_emba,0.0,all_managers
183,max_variance,has_foreign_education,0.0,all_managers
183,max_variance,has_professional_retraining,0.0,all_managers
183,max_variance,has_law_education,0.0,all_managers
183,max_variance,has_economics_education,0.0,all_managers
183,max_variance,publications_count,0.0,all_managers
183,max_variance,has_research_experience,0.0,all_managers
183,max_variance,research_experience_years,0.0,all_managers
183,max_variance,patents_count,0.0,all_managers
183,max_variance,experience_years_same_sector,0.0,all_managers
