ticker,name,source_positions,ceo_in_positions,facial_trust_appearance_proxy,yandex_count,name_cyrillic,Nom_2015,Nom_2016,Nom_2017,Nom_2018,Nom_2019,Nom_2020,Nom_2021,Nom_2022,Nom_2023,Nom_2024,education_name,education_role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years,ceo_in_json,notebook_higher_education,notebook_degree,notebook_publications,notebook_research_experience,notebook_patents,education_observed,is_ceo,ceo_identification,ceo_position_conflict,person_id,media_observed,face_observed,yandex_count_original,media_score,awards_raw,awards_score,expertise_score,face_score
MSNG,Anna Alexandrovna Efimova,General Counsel,False,,312.0,Анна Александровна Ефимова,N,,,,,,,,,,Анна Александровна Ефимова,Руководитель юридической функции / General Counsel,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,25,25,25,25,1,1,1,0,25,False,0,0,0,0,0,1,False,,False,aleksandrovna anna efimova,1,0,312.0,58.24570833239069,1.0,28.906482631788784,0.0,0.0
MSNG,Denis Fedorov,Director/Board Member,False,,1162.0,Денис Фёдоров,,,,,,,,,,,Денис Владимирович Федоров,"Член Совета директоров ПАО ""Мосэнерго"" по CSV/current roster; генеральный директор ООО ""Газпром энергохолдинг"" в корпоративных биографиях",0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,16,16,16,26,1,1,1,1,6,False,1,1,0,1,0,1,False,,False,denis fedorov,1,0,1162.0,71.55026630755795,0.0,0.0,60.00000000000001,0.0
MSNG,Denis Sergeyevich Voronchikhin,Investor Relations Contact,False,,10.0,Денис Сергеевич Ворончихин,,,,,,,,,,,Денис Сергеевич Ворончихин,Контакт для инвесторов и аналитиков,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,denis sergeevich voronchikhin,1,0,10.0,24.30598153942122,0.0,0.0,0.0,0.0
MSNG,Elena Mikhailova,Chairman,False,,3992.0,Елена Михаилова,,,,,,,,,,,Елена Владимировна Михайлова,"Член/председатель Совета директоров по CSV/current roster; руководитель в ПАО ""Газпром""",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,6,6,6,1,1,1,0,6,False,1,0,0,0,0,1,False,,False,elena mikhailova,1,0,3992.0,84.05389801467112,0.0,0.0,30.0,0.0
MSNG,Elena Yuryevna Novenkova,Corporate Officer/Principal,False,,1.0,Елена Юрьевна Новенькова,,,,,,,,,,,Елена Юрьевна Новенькова,Главный бухгалтер / Corporate Officer,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,elena iurevna novenkova,1,0,1.0,7.0260043321785846,0.0,0.0,0.0,0.0
MSNG,Gennady Sukhov,Director/Board Member,False,,307.0,Геннадий Сухов,,,,,,,,,,,Сухов Геннадий Николаевич,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,gennadii sukhov,1,0,307.0,58.08247804811798,0.0,0.0,0.0,0.0
MSNG,Konstantin Vasilyevich Komissarov,Director/Board Member,False,,119.0,Константин Васильевич Комиссаров,,,,,,,,,,,Комиссаров Константин Васильевич,Член Совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,komissarov konstantin vasilevich,1,0,119.0,48.52784324662897,0.0,0.0,0.0,0.0
MSNG,Pavel Olegovich Shatsky,Director/Board Member,False,,1396.0,Павел Олегович Шацкий,,,,,,,,,,,Шацкий Павел Олегович,"Член Совета директоров по CSV/current roster; первый заместитель генерального директора ООО ""Газпром энергохолдинг""",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,2,False,1,0,0,0,0,1,False,,False,olegovich pavel shatskii,1,0,222.0,73.40851042491259,0.0,0.0,30.0,0.0
MSNG,Vitaly Markelov,Chairman,False,,2030.0,Виталий Маркелов,,,,,,,,,,,Маркелов Виталий Анатольевич,"Chairman по CSV/current roster; заместитель Председателя Правления ПАО ""Газпром""",0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,6,6,6,41,1,1,1,1,6,False,1,1,0,1,0,1,False,,False,markelov vitalii,1,0,2030.0,77.20155660957269,0.0,0.0,60.00000000000001,0.0
MSRS,Aleksey Viktorovich Nuzhdov,Director/Board Member,False,-1.10738791964111,274.0,Алексей Викторович Нуждов,,,,,,,,,,,Алексей Викторович Нуждов,"Член Совета директоров ПАО ""Россети Московский регион""; старший вице-президент АО ""НПФ ГАЗФОНД""",0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,9,9,9,27,1,1,1,1,9,False,1,0,0,0,0,1,False,,False,aleksei nuzhdov viktorovich,1,1,274.0,56.93373524679277,0.0,0.0,30.0,3.9265583413554976
MSRS,Anatoliy Gavrilenko,Director/Board Member,False,,1198.0,Анатолий Гавриленко,,,,,,,,,,,Анатолий Анатольевич Гавриленко,"Член Совета директоров ПАО ""Россети Московский регион""; генеральный директор ЗАО ""Лидер""",0,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0.0,0,20,20,20,22,1,1,1,1,20,False,1,0,0,0,0,1,False,,False,anatolii gavrilenko,1,0,1198.0,71.85927392628709,0.0,0.0,30.0,0.0
MSRS,Gasan Gizbullagovich Gasangadzhiev,Director/Board Member,False,0.5949770247958058,588.0,Гасан Гизбуллагович Гасангаджиев,,,,,,,,,,,Гасан Гизбуллагович Гасангаджиев,CSV: Director/Board Member; в локальном отчете 2024 не входит в текущий Совет директоров,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,11,2,11,11,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,gasan gasangadzhiev gizbullagovich,1,1,588.0,64.65416185147657,0.0,0.0,30.0,74.27915227544517
MSRS,Irina Alekhina,Investor Relations Contact,False,,4799.0,Ирина Алехина,,,,,,,,,,,Ирина Алёхина,Investor Relations Contact,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,alekhina irina,1,0,4799.0,85.9197330968505,0.0,0.0,0.0,0.0
MSRS,Larisa Anatolyevna Romanovskaya,Director/Board Member,False,,96.0,Лариса Анатольевна Романовская,,,,,,,,,,,Лариса Анатольевна Романовская,CSV: Director/Board Member; в локальном отчете 2024 не входит в текущий Совет директоров,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,5,5,5,13,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,anatolevna larisa romanovskaia,1,0,96.0,46.37101622120783,0.0,0.0,30.0,0.0
MSRS,Lilia Ivanovna Shelest,Human Resources Officer,False,,325.0,Лилия Ивановна Шелест,,,,,,,,,,,Лилия Ивановна Шелест,CSV: Human Resources Officer; weak public corroboration as head-of-staff/HR-related officer,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,20,20,20,20,1,1,1,0,13,False,1,0,0,0,0,1,False,,False,ivanovna liliia shelest,1,0,325.0,58.65820017980886,0.0,0.0,30.0,0.0
MSRS,Olga Andreevna Sergeeva,Director/Board Member,False,,261.0,Ольга Андреевна Сергеева,,,,,,,,,,,Ольга Андреевна Сергеева,CSV: Director/Board Member; в локальном отчете 2024 не входит в текущий Совет директоров,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,5,5,5,7,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,andreevna olga sergeeva,1,0,261.0,56.4428648110252,0.0,0.0,30.0,0.0
MSRS,Peter Alekseevich Sinyutin,Chief Executive Officer | Director/Board Member,True,0.1928474853768049,283.0,Пётр Алексеевич Синютин,,,,,,,,,,,Петр Алексеевич Синютин,CSV: Chief Executive Officer; Director/Board Member. В официальном отчете 2024: генеральный директор и председатель Правления до 11.09.2024; член Совета директоров,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,16,16,16,16,1,1,1,1,13,False,1,1,0,0,0,1,False,,True,alekseevich petr siniutin,1,1,283.0,57.260158567799834,0.0,0.0,55.00000000000001,57.660590968659605
MSRS,Sergey Alexandrovich Nikitin,Director/Board Member,False,-0.5870845617601983,235.0,Сергей Александрович Никитин,,,,,,,,,,,Сергей Александрович Никитин,"Независимый член Совета директоров ПАО ""Россети Московский регион""; первый заместитель генерального директора ЗАО ""Лидер""",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,12,False,1,0,0,0,0,1,False,,False,aleksandrovich nikitin sergei,1,1,235.0,55.38348421383371,0.0,0.0,30.0,25.42881670208948
MSRS,Sergey Valentinovich Grischenko,Director/Board Member,False,,35.0,Сергей Валентинович Грищенко,,,,,,,,,,,Сергей Валентинович Грищенко,"CSV: Director/Board Member; в локальном отчете 2024 не входит в текущий Совет директоров. Round 2 (2026-07-28): подтверждено членство в Совете директоров МОЭСК в 2012, 2015 и 2017 годах как представителя Банка ГПБ (АО) (Газпромбанк).",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,6,6,6,29,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,grishchenko sergei valentinovich,1,0,35.0,36.323915457172056,0.0,0.0,30.0,0.0
MSRS,Vladimir Yurievich Myasnikov,Director of Finance/CFO,False,,698.0,Владимир Юрьевич Мясников,,,,,,,,,,,Владимир Юрьевич Мясников,Первый заместитель генерального директора по финансово-экономической деятельности; член Правления,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,21,21,21,21,1,1,1,1,8,False,1,0,0,0,0,1,False,,False,iurevich miasnikov vladimir,1,0,698.0,66.38975931780722,0.0,0.0,30.0,0.0
MSRS,Vsevolod Evgenyevich Ivanov,Chief Tech/Sci/R&D Officer,False,,95.0,Всеволод Евгеньевич Иванов,,,,,,,,,,,Всеволод Евгеньевич Иванов,"CSV: Chief Tech/Sci/R&D Officer; не найден в локальном отчете 2024. Round 2 (2026-07-28): подтвержден дословно как главный инженер МОЭСК (с июля 2015), с 2018 - главный инженер филиала ""Московские высоковольтные сети"".",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,28,28,28,28,1,1,1,0,21,False,1,0,0,0,0,1,False,,False,evgenevich ivanov vsevolod,1,0,95.0,46.265975057300366,0.0,0.0,30.0,0.0
MSRS,Yevgeniy Logovinskiy,Director/Board Member,False,,325.0,Евгений Логовинский,,,,,,,,,,,Евгений Ильич Логовинский,"Независимый член Совета директоров ПАО ""Россети Московский регион""; вице-президент - финансовый директор АО ""НПФ ГАЗФОНД""",0,0,0,1,0,1,1,0,0,1,0.0,0,0,0,0.0,0,9,9,9,41,1,1,1,1,9,False,1,1,0,0,0,1,False,,False,evgenii logovinskii,1,0,325.0,58.65820017980886,0.0,0.0,55.00000000000001,0.0
MSRS,Yuri Goncharov,Director/Board Member,False,-0.1376384245303144,768.0,Юрий Гончаров,,,,N,,,,,,,Юрий Владимирович Гончаров,CSV: Director/Board Member; в локальном отчете 2024 не входит в текущий Совет директоров,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.0,0,8,8,8,8,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,goncharov iurii,1,1,768.0,67.35717788212182,1.0,28.906482631788784,30.0,44.00280208113985
MSRS,Александр Михайлович Пятигор,,,,0.0,,,,,,,,,,,,Александр Михайлович Пятигор,"Генеральный директор, Председатель Правления ПАО ""Россети Московский регион"" с 12.09.2024",0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,8,8,8,8,1,1,1,1,1,True,1,0,0,0,0,1,True,json_2024,True,aleksandr mikhailovich piatigor,0,0,0.0,0.0,0.0,0.0,30.0,0.0
MTLR,Alexey Lukashov,Investor Relations Contact,False,,2975.0,Алексей Лукашов,,,,,,,,,,,Алексей Лукашов,"контакт для обращений инвесторов ПАО ""Мечел""",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,aleksei lukashov,1,0,2975.0,81.07417979654171,0.0,0.0,0.0,0.0
MTLR,Alexey Viktorovich Lebedev,Chief Operating Officer,False,,1283.0,Алексей Викторович Лебедев,N,N,N,N,N,,N,,,,Лебедев Алексей Викторович,"заместитель генерального директора по операционной деятельности ПАО ""Мечел""",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,3,3,30,1,1,1,1,3,False,1,0,0,0,0,1,False,,False,aleksei lebedev viktorovich,1,0,1283.0,72.55353831245797,6.0,81.15075629572489,30.0,0.0
MTLR,Dmitry S. Voytkus,Comptroller/Controller/Auditor,False,,1.0,Дмитрий С. Войткус,,,,,,,,,,,Войткус Дмитрий Сергеевич,"заместитель генерального директора по финансовому контролю ПАО ""Мечел""; член Правления",0,0,1,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,15,15,15,19,1,1,1,1,10,False,1,1,0,0,0,1,False,,False,dmitrii s voitkus,1,0,1.0,7.0260043321785846,0.0,0.0,55.00000000000001,0.0
MTLR,Ekaterina Silayeva,Human Resources Officer,False,,3520.0,Екатерина Силаева,,,,,,,,,,,Силаева Екатерина Александровна,"заместитель генерального директора по управлению персоналом ПАО ""Мечел""; член Правления",0,0,1,0,0,1,0,0,0,1,0.0,0,0,0,0.0,0,20,20,20,28,1,1,1,1,18,False,1,1,0,0,0,1,False,,False,ekaterina silaeva,1,0,3520.0,82.77876363107993,0.0,0.0,55.00000000000001,0.0
MTLR,Igor Valeryevich Khafizov,Chief Executive Officer,True,,237.0,Игорь Валерьевич Хафизов,,,,,,,,,,,Хафизов Игорь Валерьевич,"Генеральный директор ПАО ""Мечел"" с 30 июня 2025 года; в контексте 2024 года роль CEO ПАО ""Мечел"" не подтверждена",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,22,22,22,35,1,1,1,1,0,False,1,0,0,0,0,1,False,,True,igor khafizov valerevich,1,0,237.0,55.46902380676205,0.0,0.0,30.0,0.0
MTLR,Коржов Олег Викторович,,,,0.0,,,,,,,,,,,,Коржов Олег Викторович,"Генеральный директор ПАО ""Мечел"" в контексте 2024 года; председатель Правления",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,35,35,35,40,1,1,1,1,21,True,1,1,0,0,0,1,True,json_2024,True,korzhov oleg viktorovich,0,0,0.0,0.0,0.0,0.0,55.00000000000001,0.0
MTSS,Alexey Katunin,Director of Finance/CFO,False,-0.2739524163171151,1599.0,Алексей Катунин,,,,,,,,,,N,Алексей Андреевич Катунин / Alexey Katunin,"Вице-президент по финансам, член Правления ПАО ""МТС""; CFO / Director of Finance в контексте 2024 года.",0,0,1,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,18,18,18,18,1,1,1,0,18,False,1,0,0,0,0,1,False,,False,aleksei katunin,1,1,1599.0,74.78377970044305,1.0,28.906482631788784,30.0,38.36943718893474
MTSS,Artem I. Zassoursky,Director/Board Member,False,-0.3662461208256981,0.0,Артём И. Засурский,,,,,,,,,,,Артем Иванович Засурский / Artem I. Zassoursky,"Неисполнительный член Совета директоров ПАО ""МТС"".",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,10,2,2,17,1,1,1,1,2,False,1,0,0,0,0,1,False,,False,artem i zasurskii,0,1,0.0,0.0,0.0,0.0,30.0,34.55527176148998
MTSS,Nadia Shouraboura,Director/Board Member,False,,826.0,Надя Шурабура,,,,,,,,,,,Надя Шурабура / Nadia Shouraboura,"Независимый директор ПАО ""МТС"".",0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0.0,0,5,5,5,20,1,1,1,1,5,False,1,1,0,0,0,1,False,,False,nadia shurabura,1,0,826.0,68.0942319520611,0.0,0.0,55.00000000000001,0.0
MTSS,Paul Berriman,Director/Board Member,False,0.1507284371217605,636.0,Пол Берриман,,,,,,,,,,,Пол Берриман / Paul Berriman,"Независимый член Совета директоров ПАО ""МТС"".",0,1,0,0,0,1,1,0,0,1,0.0,0,0,0,0.0,0,3,3,3,3,1,1,1,1,3,False,1,0,0,0,0,1,False,,False,berriman pol,1,1,636.0,65.4482811793042,0.0,0.0,30.0,55.91996284514196
MTSS,Pavel Voronin,Chief Tech/Sci/R&D Officer,False,,8032.0,Павел Воронин,,,,,,,,,N,N,Павел Алексеевич Воронин / Pavel Voronin,"Первый вице-президент по технологиям ПАО ""МТС""; Chief Tech/Sci/R&D Officer в данных CSV/MarketScreener.",0,0,1,0,0,0,0,0,0,0,0.0,0,1,2,0.0,0,4,4,4,16,1,1,1,1,0,False,1,0,0,1,0,1,False,,False,pavel voronin,1,0,8032.0,91.1393831262492,2.0,45.81569099913263,35.0,0.0
MTSS,Polina Ugryumova,Investor Relations Contact,False,,1020.0,Полина Угрюмова,,,,,,N,W,N,,,Полина Угрюмова / Polina Ugryumova,"Директор департамента по связям с инвесторами ПАО ""МТС""; Investor Relations Contact.",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,7,7,7,18,1,1,1,0,7,False,1,0,0,0,0,1,False,,False,polina ugriumova,1,0,1020.0,70.23030330551582,4.0,67.11877414712396,30.0,0.0
MTSS,Regina von Flemming,Director/Board Member,False,,15368.0,Регина фон Флемминг,,,,,,,,,,,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,"Независимый директор / заместитель председателя Совета директоров ПАО ""МТС"".",0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,21,10,10,38,1,1,1,1,10,False,1,0,0,0,0,1,False,,False,flemming fon regina,1,0,15368.0,97.71581111863125,0.0,0.0,30.0,0.0
MTSS,Ruslan Sultanovich Ibragimov,General Counsel,False,0.0952427169331893,5177.0,Руслан Султанович Ибрагимов,N,N,W,N,N,N,N,N,,,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,"Активная роль в ПАО ""МТС"" на 2024 год не подтверждена: по данным Интерфакса, CNews и ComNews (29-31.07.2022) Ибрагимов покинул компанию 1 августа 2022 года (ранее — вице-президент по взаимодействию с органами государственной власти); CSV и MarketScreener для этого человека признаны устаревшими (см. notes).",0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,0,18,16,18,30,1,1,1,1,16,False,1,1,0,0,0,1,False,,False,ibragimov ruslan sultanovich,1,1,5177.0,86.68810086099408,9.0,96.02525677891275,55.00000000000001,53.62693845320804
MTSS,Valentin Yumashev,Director/Board Member,False,,7736.0,Валентин Юмашев,,,,,,,,,,,Валентин Борисович Юмашев / Valentin Borisovich Yumashev,"Независимый неисполнительный член Совета директоров ПАО ""МТС"".",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,6,6,6,6,1,1,1,1,6,False,1,0,0,0,0,1,False,,False,iumashev valentin,1,0,7736.0,90.75882239326441,0.0,0.0,30.0,0.0
MTSS,Vyacheslav Nikolayev,Chief Executive Officer | Director/Board Member,True,0.6192576894842868,2379.0,Вячеслав Николаев,,,N,N,N,N,N,N,N,,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,"Президент и генеральный директор ПАО ""МТС"" в контексте 2024 года; также указан в CSV как член Совета директоров.",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,25,25,25,25,1,1,1,0,15,True,1,0,0,0,0,1,True,json_2024,False,nikolaev viacheslav,1,1,2379.0,78.80890499262641,7.0,86.71944789536634,30.0,75.282584441304
MVID,Анатолий Викторович Мохов,Член совета директоров,False,,220.0,Анатолий Викторович Мохов,,,,,,,,,,,Анатолий Викторович Мохов,Член совета директоров по CSV; official M.Video sources confirm 2026 board election.,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,4,10,1,0,1,1,0,False,1,1,0,0,0,1,False,,False,anatolii mokhov viktorovich,1,0,220.0,54.71783712086887,0.0,0.0,55.00000000000001,0.0
MVID,Андрей Скачек,Директор по маркетингу,False,0.1905029307378238,621.0,Андрей Скачек,,,,,,,,,,,Андрей Скачек,Директор по маркетингу по CSV; official M.Video source confirms Marketing Director appointment in 2026.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,andrei skachek,1,1,621.0,65.20673563689398,0.0,0.0,0.0,57.5636989943438
MVID,Билан Абдурахимович Ужахов,Член совета директоров,False,,361.0,Билан Абдурахимович Ужахов,,,,,,,,,,,Билан Абдурахимович Ужахов,"Генеральный директор ПАО ""М.видео"" в контексте 2024 года; CSV также содержит его как члена совета директоров.",0,0,1,0,0,0,1,1,1,1,0.0,0,0,0,0.0,0,9,9,9,22,1,1,1,1,9,True,1,1,0,0,0,1,True,json_2024,True,abdurakhimovich bilan uzhakhov,1,0,361.0,59.719954025496925,0.0,0.0,55.00000000000001,0.0
MVID,Владислав Сергеевич Бакальчук,Генеральный директор,True,,793.0,Владислав Сергеевич Бакальчук,,,,,,,,,,,Владислав Сергеевич Бакальчук,"Генеральный директор по CSV; official M.Video source confirms appointment as General Director only on 13.03.2026, so this is not a 2024 CEO fact.",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,21,21,21,24,1,1,1,1,0,False,1,0,0,0,0,1,False,,True,bakalchuk sergeevich vladislav,1,0,793.0,67.68146598698192,0.0,0.0,30.0,0.0
MVID,Владислав Ушаков,Директор по розничным продажам,False,,2020.0,Владислав Ушаков,,,,,,,,,,,Владислав Ушаков,Директор по розничным продажам по CSV; official M.Video material confirms this role in 2025.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,ushakov vladislav,1,0,2020.0,77.15152500944285,0.0,0.0,0.0,0.0
MVID,Денис Владимирович Голышев,Член совета директоров,False,,173.0,Денис Владимирович Голышев,,,,,,,,,,,Денис Владимирович Голышев,Член совета директоров по CSV; official M.Video materials confirm board election in 2026.,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0.0,0,4,4,4,4,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,denis golyshev vladimirovich,1,0,173.0,52.29415324599358,0.0,0.0,30.0,0.0
MVID,Дмитрий Игоревич Пылев,Член совета директоров,False,,77.0,Дмитрий Игоревич Пылев,,,,,,,,,,,Дмитрий Игоревич Пылев,Член совета директоров по CSV; official M.Video sources confirm 2026 board election.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,1,False,,False,dmitrii igorevich pylev,1,0,77.0,44.161263219211044,0.0,0.0,0.0,0.0
MVID,Евгений Александрович Щепелин,Член совета директоров,False,0.1294051011357234,51.0,Евгений Александрович Щепелин,,,,,,,,,,,Евгений Александрович Щепелин,Член совета директоров по CSV; official M.Video sources confirm 2026 board election.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,9,0,0,0,1,0,False,1,0,0,0,0,1,False,,False,aleksandrovich evgenii shchepelin,1,1,51.0,40.05131415498218,0.0,0.0,30.0,55.03874639220211
MVID,Екатерина Ярина,Финансовый директор,False,,1234.0,Екатерина Ярина,,,,,,,N,N,N,N,Екатерина Ярина,"Финансовый директор по CSV; local financial statements and official release confirm appointment from 23.04.2025, not in 2024.",0,0,0,0,1,1,1,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False,1,1,0,0,0,1,False,,False,ekaterina iarina,1,0,1234.0,72.15913945654603,4.0,67.11877414712396,55.00000000000001,0.0
MVID,Йоханнес Мария Толай,Член совета директоров,False,0.3654828815037284,29.0,Йоханнес Мария Толай,,,,,,,,,,,Йоханнес Мария Толай,Член совета директоров по CSV; official M.Video sources confirm 2026 board election.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,1,False,,False,iokhannes mariia tolai,1,1,29.0,34.4758345822718,0.0,0.0,0.0,64.7949883034129
MVID,Карен Ашрафян,Директор по развитию маркетплейса,False,,403.0,Карен Ашрафян,,,,,,,,,,,Карен Ашрафян,Директор по развитию маркетплейса по CSV; company/industry materials confirm the role in 2026.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,ashrafian karen,1,0,403.0,60.83263138673247,0.0,0.0,0.0,0.0
MVID,Роман Стенцель / Roman Stenzel,Член совета директоров,False,,5.0,Роман Стенцель / Roman Stenzel,,,,,,,,,,,Роман Стенцель / Roman Stenzel,Член совета директоров по CSV; official candidate materials indicate M.Video board membership since 2023.,0,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0.0,0,7,7,7,7,1,1,1,1,2,False,1,0,0,0,0,1,False,,False,roman roman stentsel stenzel,1,0,5.0,18.161957728586028,0.0,0.0,30.0,0.0
MVID,Сергей Ануфриев,Директор по проектам,False,,7394.0,Сергей Ануфриев,,,,,,,,,,,Сергей Ануфриев,Директор по проектам по CSV; M.Video corporate material confirms the project director role in 2025.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,anufriev sergei,1,0,7394.0,90.30055739774464,0.0,0.0,0.0,0.0
MVID,Степан Борисович Кузнецов,Член совета директоров,False,,58.0,Степан Борисович Кузнецов,,,,,,,,,,,Степан Борисович Кузнецов,Член совета директоров по CSV; official M.Video sources confirm 2026 board election.,0,0,0,0,1,1,1,0,0,1,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,False,1,1,0,1,0,1,False,,False,borisovich kuznetsov stepan,1,0,58.0,41.33147554947654,0.0,0.0,60.00000000000001,0.0
MVID,Феликс Григорьевич Либ,"Председатель совета директоров, член совета директоров",False,0.0434672880857869,280.0,Феликс Григорьевич Либ,,,,,,,,N,N,N,Феликс Григорьевич Либ,"Председатель совета директоров и член совета директоров по CSV; official sources confirm M.Video CEO from 21.02.2025 and board chair from 13.03.2026, not a 2024 CEO role.",0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,13,0,0,0,1,0,False,1,0,0,0,0,1,False,,False,feliks grigorevich lib,1,1,280.0,57.152514565659715,3.0,57.81296526357757,30.0,51.48724700022792
NKHP,Aleksey Vladimirovich Chemerichko,Chief Executive Officer,True,,92.0,Алексей Владимирович Чемеричко,,,,,,,,,,,Aleksey Vladimirovich Chemerichko / Чемеричко Алексей Владимирович,"CSV и рыночные профили указывают CEO, но официальные локальные документы за 2024 год не подтверждают эту должность; в 2024 году CEO был Деменков Д.Б., затем Медведев Ю.А.",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,0,12,False,0,0,0,0,0,1,False,,True,aleksei chemerichko vladimirovich,1,0,92.0,45.94415813564879,0.0,0.0,0.0,0.0
