scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
1623,0.31519445856869166,0.006580575124298094,0.04881712162016807,0.13237438074646046,0.49703346394038167,dirichlet_1,,
1624,0.21356521761414574,0.0773928720795263,0.225265046915347,0.3405281040548695,0.14324875933611148,dirichlet_1,,
1625,0.09793319152126938,0.30634909472084076,0.21891339038709173,0.28574182424681593,0.09106249912398238,dirichlet_1,,
1626,0.03565900051322799,0.13965663458082803,0.3457536371989621,0.2878711915013059,0.1910595362056758,dirichlet_1,,
1627,0.06460830090555092,0.16927765890720237,0.0073426449373868745,0.19201242422398926,0.5667589710258707,dirichlet_1,,
1628,0.025061847991488535,0.7388853996556879,0.05075831068934442,0.12065711725249857,0.06463732441098051,dirichlet_1,,
1629,0.2535853126021078,0.11930124116451046,0.2566827277309682,0.08961854479720772,0.2808121737052058,dirichlet_1,,
1630,0.43714719436871236,0.0912405439883563,0.1543656851092597,0.06278360472226643,0.254462971811405,dirichlet_1,,
1631,0.2842742884006199,0.022808278356580777,0.019720530159990566,0.027505500070574663,0.6456914030122342,dirichlet_1,,
1632,0.024947847296908684,0.43183834472346827,0.17691093809299144,0.34701517110050056,0.019287698786131083,dirichlet_1,,
1633,0.16047947384579403,0.1484368892591818,0.08524690627022966,0.30957311392433673,0.29626361670045787,dirichlet_1,,
1634,0.11519690911245505,0.48330029524126095,0.2965243681133402,0.07819251907091021,0.026785908462033537,dirichlet_1,,
1635,0.13754432888733464,0.4813956817999198,0.3151044086168934,0.0019210603229108216,0.06403452037294116,dirichlet_1,,
1636,0.06622798056296239,0.017850775271721447,0.5957537229906898,0.2873588726479576,0.03280864852666873,dirichlet_1,,
1637,0.30028457262874475,0.3658073980982515,0.21146165040943368,0.014184349142732762,0.10826202972083723,dirichlet_1,,
1638,0.23418506345531356,0.28054927668907864,0.030189569158195127,0.16302801366809333,0.2920480770293195,dirichlet_1,,
1639,0.12850747568098575,0.06958033981890359,0.23486494532375396,0.48754103353018236,0.07950620564617447,dirichlet_1,,
1640,0.30211857761250605,0.10704876286093752,0.04155647204932878,0.11580442681280227,0.43347176066442555,dirichlet_1,,
1641,0.1903168488763363,0.2444473131549272,0.16610597414732708,0.16443577801551584,0.2346940858058935,dirichlet_1,,
1642,0.23359446854865204,0.13687689964110114,0.2035803452975386,0.3395842491643794,0.08636403734832875,dirichlet_1,,
1643,0.39799669102252905,0.20895808875965338,0.04008781288645863,0.327203806832083,0.02575360049927591,dirichlet_1,,
1644,0.12046005066551019,0.25795778400470215,0.3170342597894081,0.22544310346519048,0.07910480207518912,dirichlet_1,,
1645,0.20390176598057574,0.10033251394710131,0.4863669648510037,0.05412317048085141,0.1552755847404678,dirichlet_1,,
1646,0.4417875083743044,0.08776465988856237,0.3866051007339325,0.08100149067568826,0.0028412403275124213,dirichlet_1,,
1647,0.20737769168549613,0.04872025204516924,0.31439005180022583,0.40049010222954573,0.029021902239563097,dirichlet_1,,
1648,0.12054568102483887,0.07130351211799305,0.06560839389812316,0.17606746855635214,0.5664749444026927,dirichlet_1,,
1649,0.1888993088244756,0.021755172729845108,0.4341970779677391,0.26115302958662057,0.09399541089131958,dirichlet_1,,
1650,0.20307304213235824,0.07413237122970152,0.6667639706662216,0.0033874943465604765,0.05264312162515821,dirichlet_1,,
1651,0.06960993481993775,0.35976031496850985,0.4264428818208706,0.12450102820973949,0.01968584018094237,dirichlet_1,,
1652,0.06608913096077791,0.2311779682705695,0.17565951741795663,0.20973029922878653,0.3173430841219095,dirichlet_1,,
1653,0.03920382680710499,0.144148648483354,0.027566831266353578,0.006955863577999315,0.782124829865188,dirichlet_1,,
1654,0.04132906090717097,0.38762828280642564,0.08949013210178128,0.3033763488078869,0.1781761753767352,dirichlet_1,,
1655,0.24477187513820503,0.035896995851330236,0.17587195341484863,0.324183120450296,0.21927605514532,dirichlet_1,,
1656,0.4048373061820753,0.19673408806891973,0.18653667520645698,0.09424988092197577,0.11764204962057226,dirichlet_1,,
1657,0.04771021051333834,0.322023280214068,0.15840594980283534,0.3934166056905216,0.07844395377923667,dirichlet_1,,
1658,0.13578211163683457,0.16880732308333804,0.3816596557017523,0.16416022677544556,0.14959068280262958,dirichlet_1,,
1659,0.5535603644164798,0.03132414266890152,0.07075218471902274,0.055119138646494786,0.2892441695491011,dirichlet_1,,
1660,0.08467022395809186,0.14976964754273606,0.2563457520756488,0.4897271294774619,0.019487246946061406,dirichlet_1,,
1661,0.28696546805516737,0.1923739982198572,0.20734204383375435,0.10086935267741688,0.2124491372138043,dirichlet_1,,
1662,0.014307746329412384,0.1540800131376,0.12496264466963844,0.0690483744433559,0.6376012214199933,dirichlet_1,,
1663,0.05062743072015461,0.05422163945329337,0.08770175195373178,0.6614747141596887,0.14597446371313158,dirichlet_1,,
1664,0.09760224787676709,0.1772586539557958,0.2115762713112219,0.354949852828136,0.15861297402807925,dirichlet_1,,
1665,0.17038967616199235,0.21018642012415972,0.03326492660186377,0.44979591346776193,0.1363630636442222,dirichlet_1,,
1666,0.3787286996997644,0.04072512744167182,0.05027514823910138,0.009218917140686652,0.5210521074787756,dirichlet_1,,
1667,0.21717461967334617,0.17129522927250643,0.013691721970839966,0.0816708062544547,0.5161676228288525,dirichlet_1,,
1668,0.08663631073590027,0.7382885238103134,0.08327391388965379,0.010179770972739758,0.08162148059139271,dirichlet_1,,
1669,0.4023622637887342,0.32573987049824166,0.007032486622518927,0.172287722942308,0.09257765614819716,dirichlet_1,,
1670,0.21305330190312025,0.052467160775039594,0.49631234372450556,0.15362622402375428,0.08454096957358027,dirichlet_1,,
1671,0.06420300622816576,0.3053574722347699,0.016094675876012956,0.3785733063713243,0.23577153928972694,dirichlet_1,,
1672,0.008472121642721958,0.07031380006551158,0.05624842998284948,0.030578936175023472,0.8343867121338936,dirichlet_1,,
1673,0.23342461989647795,0.15711380578563522,0.1237147923193946,0.2781882467144133,0.20755853528407908,dirichlet_1,,
1674,0.0635261089206949,0.588238085816105,0.2451936982099752,0.06400674015620575,0.03903536689701902,dirichlet_1,,
1675,0.3559117801384861,0.42806810668921086,0.1105994537708359,0.06498865051452742,0.04043200888693967,dirichlet_1,,
1676,0.0017201774729841619,0.09384195981836475,0.10746541131589178,0.45318628591954296,0.34378616547321644,dirichlet_1,,
1677,0.09518128598559197,0.27196476913583784,0.14031909889093555,0.2439815980421224,0.2485532479455123,dirichlet_1,,
1678,0.03399398352729541,0.2096156270068904,0.1977101393573791,0.21684636853227937,0.3418338815761556,dirichlet_1,,
1679,0.06473873547182613,0.2628734226494244,0.10665180761895882,0.39543440386747924,0.17030163039231133,dirichlet_1,,
1680,0.013798639799763226,0.5433196766474699,0.19480688874929192,0.035054560717065024,0.21302023408640983,dirichlet_1,,
1681,0.17658046712144776,0.2893382339595631,0.3223553921488626,0.13822628115030616,0.0734996256198205,dirichlet_1,,
1682,0.017928946056518732,0.40519307119670833,0.016723776501170375,0.2194137813441107,0.3407404249014918,dirichlet_1,,
1683,0.14509248964194488,0.0747692113271212,0.08357168453254347,0.08636188013350038,0.6102047343648901,dirichlet_1,,
1684,0.3487666854479468,0.1920444960565535,0.0770936911200066,0.15618371281772855,0.2259114145577646,dirichlet_1,,
1685,0.5533920840571929,0.0008154403453351936,0.08860054751298502,0.32955555857518953,0.027636369509297445,dirichlet_1,,
1686,0.4720185225286402,0.16949906004487278,0.034430443104426535,0.2595689678715741,0.06448300645048632,dirichlet_1,,
1687,0.20855040575166744,0.13397695653909608,0.3059317304176725,0.32611400476275654,0.025426902528807357,dirichlet_1,,
1688,0.09874320967536351,0.10194534282390046,0.38370543713985855,0.34173811270676985,0.07386789765410767,dirichlet_1,,
1689,0.26697158804567556,0.3612337490884901,0.05004507656676628,0.06069450218761705,0.26105508411145095,dirichlet_1,,
1690,0.17061242093778053,0.1743620718994365,0.10137889006449598,0.5143933658182983,0.0392532512799888,dirichlet_1,,
1691,0.3879223403868054,0.16527921810350402,0.2951392310744006,0.07157332962454113,0.08008588081074873,dirichlet_1,,
1692,0.07914203228652299,0.08476291679992812,0.2030953064999462,0.10818223318995572,0.524817511223647,dirichlet_1,,
1693,0.017416035037306342,0.04794802042019383,0.2723516842153736,0.5947946160270138,0.06748964430011258,dirichlet_1,,
1694,0.16365677393951863,0.2390077342852948,0.40360343889684974,0.1035884592184335,0.09014359365990347,dirichlet_1,,
1695,0.177491177828816,0.09789855826017846,0.39399296678809936,0.018503299764030652,0.31211399735887563,dirichlet_1,,
1696,0.2528571329110845,0.009221960199165522,0.06969093803629726,0.05985238078039314,0.6083775880730595,dirichlet_1,,
1697,0.017481659911849037,0.15725863245571,0.7727864339161387,0.015017918675674048,0.03745535504062805,dirichlet_1,,
1698,0.6875415443079411,0.04819285871363815,0.021297175043750144,0.06426126846533736,0.17870715346933302,dirichlet_1,,
1699,0.05032713812596839,0.01716341675586729,0.1228391062195137,0.02176160227514137,0.7879087366235094,dirichlet_1,,
1700,0.04035269415499472,0.43271146796942217,0.43345875706465964,0.04828397434647583,0.045193106464447484,dirichlet_1,,
1701,0.7775229346518917,0.039494069005863226,0.1354063090022132,0.006237598182500284,0.04133908915753152,dirichlet_1,,
1702,0.3049893913379888,0.09605282189692005,0.30028681611365643,0.05378511553189333,0.24488585511954133,dirichlet_1,,
1703,0.020529449681896867,0.5277539263259133,0.12519962209752689,0.013434533628955974,0.31308246826570696,dirichlet_1,,
1704,0.22462859337990915,0.6148119718069481,0.01850076562307321,0.10765984995850626,0.03439881923156336,dirichlet_1,,
1705,0.07524322670165191,0.05762663365690566,0.3962554075920999,0.1581251049780728,0.31274962707126974,dirichlet_1,,
1706,0.4835206507314142,0.12979945214319286,0.16126871416132155,0.09925139253584926,0.12615979042822206,dirichlet_1,,
1707,0.3446483093140877,0.29841656394276006,0.022487805282282447,0.10619762272329344,0.22824969873757617,dirichlet_1,,
1708,0.1245003580469756,0.24889331550236019,0.18102407661826658,0.08256717528145832,0.36301507455093923,dirichlet_1,,
1709,0.2437495761379316,0.09191721185248201,0.2790676706149278,0.19850103443859687,0.18676450695606156,dirichlet_1,,
1710,0.13331653831853568,0.17236479205249824,0.42543704221498574,0.10639714656462355,0.16248448084935663,dirichlet_1,,
1711,0.12153870564418456,0.015203633540469087,0.19253171156683738,0.5034221232340605,0.16730382601444854,dirichlet_1,,
1712,0.18310616180585199,0.12524997490070033,0.11520615593174972,0.30368549952630836,0.27275220783538956,dirichlet_1,,
1713,0.16481561464119085,0.22753000392989947,0.01163176732227871,0.10513168831510385,0.49089092579152716,dirichlet_1,,
1714,0.4469401337189292,0.21793108830383873,0.04928161165078672,0.21114733319220444,0.07469983313424086,dirichlet_1,,
1715,0.13543985401669306,0.08494653932653783,0.1657011707709281,0.5838844880601541,0.030027947825686987,dirichlet_1,,
1716,0.008158223932497245,0.23864337844958441,0.0018661860503506576,0.20967676606870153,0.5416554454988661,dirichlet_1,,
1717,0.02492342033059258,0.3787552931173395,0.2841892814546425,0.2218569284421881,0.09027507665523718,dirichlet_1,,
1718,0.11220989822161215,0.06442349585729977,0.001179653872929135,0.5467750789838772,0.2754118730642817,dirichlet_1,,
1719,0.11268992412600391,0.3385677593532046,0.08225763081245856,0.13158723631295616,0.33489744939537686,dirichlet_1,,
1720,0.24822552928251215,0.1808959362801904,0.0919958970461158,0.2128202967682854,0.26606234062289635,dirichlet_1,,
1721,0.029288805417174754,0.18879368531551147,0.21008690445811476,0.03744297714081059,0.5343876276683884,dirichlet_1,,
1722,0.034343297358259486,0.02999890921788669,0.20706586170669342,0.417199383808071,0.31139254790908966,dirichlet_1,,
1723,0.06748656095666734,0.04673256508469964,0.6924815831769106,0.010168721914421978,0.18313056886730059,dirichlet_1,,
1724,0.008277481520818088,0.4658824688326265,0.22187737050276787,0.12382761646870263,0.18013506267508494,dirichlet_1,,
1725,0.20182146295070252,0.006994261472623626,0.05873396017827848,0.7182123901221741,0.014237925276221178,dirichlet_1,,
1726,0.2457423183551471,0.11226254253160697,0.31391528178865985,0.19767838040668637,0.13040147691789977,dirichlet_1,,
1727,0.41814486579341054,0.18503985968024186,0.09456013494841548,0.14990744117221436,0.15234769840571777,dirichlet_1,,
1728,0.17440573565549625,0.4370718690498429,0.05258668787969063,0.20972175077228922,0.1262139566426811,dirichlet_1,,
1729,0.06591266162423978,0.1616482285630939,0.40558555520670914,0.20807934175692103,0.15877421284903612,dirichlet_1,,
1730,0.13305779050815716,0.3152706504744102,0.15656709001189595,0.3351899233481461,0.05991454565739036,dirichlet_1,,
1731,0.3322001982993917,0.11101202294791088,0.20785695256870776,0.19987592148214278,0.1490549047018467,dirichlet_1,,
1732,0.15082716098817975,0.16778951499713887,0.34962341025790833,0.19813401217835352,0.1336259015784196,dirichlet_1,,
1733,0.09950903156804018,0.42089410701497726,0.19006984105713579,0.24667506631122746,0.04285195404861942,dirichlet_1,,
1734,0.6873936310323614,0.07993447336503703,0.02815579643271204,0.18908053700656796,0.015435562163321573,dirichlet_1,,
1735,0.10855295456539137,0.1841372542948326,0.3352983018349856,0.20711632068144414,0.16489516862334613,dirichlet_1,,
1736,0.28186214227336814,0.41085726239243153,0.12241591135832267,0.1819839517684025,0.00288073220747514,dirichlet_1,,
1737,0.07619834415231265,0.16468225681304105,0.32526858922347057,0.19430986062762837,0.23954094918354743,dirichlet_1,,
1738,0.5161233823823232,0.21318395537190424,0.12135864956178204,0.05676926402756805,0.0925647486564225,dirichlet_1,,
1739,0.10430136610050922,0.2875619056448509,0.10150099181870297,0.12130951329701958,0.3853262231389174,dirichlet_1,,
1740,0.07251299074882782,0.26713939632721034,0.16337951562483155,0.11783683765907892,0.3791312596400513,dirichlet_1,,
1741,0.6653221682281951,0.0732874953478063,0.12103597931837201,0.06706920396217446,0.07328515314345223,dirichlet_1,,
1742,0.01824344800033719,0.035771088959799,0.10849726260963466,0.24417766223955106,0.593310538190678,dirichlet_1,,
1743,0.21832891221561895,0.16718696036530847,0.05330822815348145,0.17940406154117253,0.3817718377244187,dirichlet_1,,
1744,0.14455051094896687,0.2201769230814273,0.08925596619937592,0.08403196021186601,0.461984639558364,dirichlet_1,,
1745,0.6069723050587336,0.12840109293930005,0.09080987198907287,0.16279707569845472,0.011019654314438684,dirichlet_1,,
1746,0.10845123215182949,0.7062092685968608,0.09598629388291097,0.026486442847407213,0.06286676252099153,dirichlet_1,,
1747,0.7679120029204722,0.05682456197033233,0.04296730553320327,0.0026957547487865474,0.12960037482720554,dirichlet_1,,
1748,0.149305003788699,0.5427225936087678,0.13827862828639204,0.013132395414918712,0.15656137890122263,dirichlet_1,,
1749,0.08257396158511611,0.15104118957582977,0.6357179412884592,0.014918172752293488,0.1157487347983014,dirichlet_1,,
1750,0.18631973281729122,0.5152463683860872,0.24392683433411053,0.016644927132558107,0.03786213732995284,dirichlet_1,,
1751,0.16758727332983303,0.27644249538766164,0.057521441537696956,0.3791923692825956,0.11925642046221294,dirichlet_1,,
1752,0.13808742480522906,0.25547760585574536,0.057278722711758226,0.19279493731923109,0.35636130930803656,dirichlet_1,,
1753,0.16414464284042954,0.3186451601109485,0.2175033944100232,0.06412456364571832,0.2355822389928806,dirichlet_1,,
1754,0.3561268098466878,0.041914090880242165,0.3901297025897616,0.18718725298644964,0.02464214369685882,dirichlet_1,,
1755,0.2159966493658397,0.12753651242211525,0.018334138625522,0.26466098091767876,0.3734717186688443,dirichlet_1,,
1756,0.07582942634153313,0.6224055821425822,0.1860393390997886,0.04153331645151576,0.07419233596458044,dirichlet_1,,
1757,0.1609503757794625,0.30542876341949693,0.14923737468049303,0.24187280346445242,0.14251068265609523,dirichlet_1,,
1758,0.04438047062605181,0.26698805081178506,0.2138579019654492,0.029494386551076772,0.445279190045637,dirichlet_1,,
1759,0.2520986719025477,0.16886967558708854,0.5541202261320483,0.00017506377452768677,0.02473636260378806,dirichlet_1,,
1760,0.1222295621386059,0.1439156073126104,0.15475741119086953,0.185598882677951,0.39349853667996315,dirichlet_1,,
1761,0.6692446675016052,0.06296543963248416,0.08440106268615444,0.10446742686330507,0.07892140331645096,dirichlet_1,,
1762,0.5599814773798137,0.08846715507419872,0.16959655412000232,0.15738275358283496,0.024572059843150102,dirichlet_1,,
1763,0.36335853672759605,0.18060492491420335,0.06207273205584804,0.18140237671355514,0.21256142958879745,dirichlet_1,,
1764,0.06783745465829169,0.15900036471688764,0.0953059637116777,0.1549625702314946,0.5228936466816484,dirichlet_1,,
1765,0.017342104811116976,0.1842450546903755,0.10487912569824179,0.5128103295692277,0.1807233852310381,dirichlet_1,,
1766,0.2271633935049404,0.10775890329274476,0.26225485361257345,0.23066206744122902,0.17216078214851235,dirichlet_1,,
1767,0.2402133603241969,0.06795434586857785,0.015431533367258245,0.47585120263811576,0.20054955780185119,dirichlet_1,,
1768,0.1306282723136272,0.2870757540040956,0.01958144012808369,0.44797180480610127,0.11474272874809224,dirichlet_1,,
1769,0.05670554671607949,0.019395359766254696,0.18558055566649131,0.32048306911340524,0.4178354687377692,dirichlet_1,,
1770,0.08949300524714528,0.4671067778825461,0.09446850867529837,0.27884217910956366,0.07008952908544674,dirichlet_1,,
1771,0.4423886498150453,0.19659555000890344,0.01257127420952325,0.18024947078883108,0.1681950551776968,dirichlet_1,,
1772,0.30760935688033986,0.09628590036269041,0.3880565883093558,0.04315822572972288,0.16488992871789102,dirichlet_1,,
1773,0.06867444154208038,0.11988285346270636,0.4162189829115204,0.17786157720087692,0.21736214488281597,dirichlet_1,,
1774,0.3909069715070832,0.12804763879895079,0.06894328645764608,0.000680827623527802,0.4114212756127923,dirichlet_1,,
1775,0.05078859037600672,0.20746966003862305,0.13345342879417643,0.07264987049008396,0.5356384503011098,dirichlet_1,,
1776,0.05644342296803748,0.220428693298482,0.14071590787437105,0.4590202432358712,0.12339173262323817,dirichlet_1,,
1777,0.2681823758979071,0.026180660121998177,0.1772156511264053,0.4252309440865078,0.10319036876718157,dirichlet_1,,
1778,0.20422456473765052,0.5240437900624489,0.17057452516059524,0.07182662379518243,0.02933049624412282,dirichlet_1,,
1779,0.013060186849237251,0.19061620088891598,0.48770705800874936,0.2175161460460771,0.09110040820702031,dirichlet_1,,
1780,0.18932975673373004,0.08602748206383481,0.1456575772130342,0.028786899921532133,0.5501982840678689,dirichlet_1,,
1781,0.1113236783161757,0.21854395921409941,0.44313308626514797,0.17912045196323118,0.0478788242413457,dirichlet_1,,
1782,0.3170628640038284,0.05682623010069214,0.15641457877067375,0.4247990731048398,0.04489725401996597,dirichlet_1,,
1783,0.01527412476753705,0.4520249059844429,0.40577231782756323,0.09302330796485253,0.03390534345560425,dirichlet_1,,
1784,0.18535241948278064,0.2074932441799814,0.21176054772574443,0.32443370909080077,0.0709600795206929,dirichlet_1,,
1785,0.061015265395549176,0.03716420894286349,0.3365664324452634,0.559448921085196,0.005805172131127979,dirichlet_1,,
1786,0.2829640474010326,0.2598202421992296,0.33588253007400587,0.04270993340357291,0.0786232469221589,dirichlet_1,,
1787,0.24090579966267553,0.29434799185915994,0.15507995825858673,0.04573941676346931,0.26392683345610857,dirichlet_1,,
1788,0.1506839026681629,0.21460035707303934,0.15409382559993653,0.2695804634275579,0.2110414512313033,dirichlet_1,,
1789,0.49344162926380736,0.01519429699279151,0.2646044935017357,0.053192712480362295,0.17356686776130315,dirichlet_1,,
1790,0.48193677058268436,0.21948367413910766,0.0681847811800216,0.2168781354085664,0.013516638689619916,dirichlet_1,,
1791,0.1999893377584544,0.14023688797771447,0.02618820838692649,0.34899698409118374,0.28458858178572083,dirichlet_1,,
1792,0.11270477780588899,0.33717409085086486,0.16607540012202404,0.12820413980112957,0.25584159142009255,dirichlet_1,,
1793,0.0513005329798204,0.18121002178089785,0.5434603004615459,0.20775790641390782,0.01627123836382805,dirichlet_1,,
1794,0.8879203918485706,0.019136357381552012,0.00947787686698734,0.07080073344577656,0.012664640457113461,dirichlet_1,,
1795,0.19402561008761132,0.13784788460444805,0.18309307172952072,0.19926900275320394,0.285764430825216,dirichlet_1,,
1796,0.2878731702165919,0.0897934417376714,0.07897718892766453,0.07233557014287145,0.4710206289752007,dirichlet_1,,
1797,0.013472320619904363,0.5036250918258243,0.13614656054551588,0.053037450041269106,0.29371857696748643,dirichlet_1,,
1798,0.007956959123939438,0.3617195046620708,0.1724792311241383,0.03933301648760552,0.41851128860224596,dirichlet_1,,
1799,0.2021383376626639,0.14055979946745029,0.5408737939816948,0.09534840284691572,0.021079666041275407,dirichlet_1,,
1800,0.5087311399822269,0.08463346764696274,0.05913109892720163,0.20839075923296668,0.139113534210642,dirichlet_1,,
1801,0.17236821000944746,0.15159976393105928,0.12434410357866284,0.5468870047340845,0.00480091774674599,dirichlet_1,,
1802,0.03851610789773436,0.26963670993327316,0.10948917327357865,0.05728569331926508,0.5250723155761486,dirichlet_1,,
1803,0.012620771934710085,0.29916074872225495,0.662183932614189,0.02210413352098298,0.00393041320786306,dirichlet_1,,
1804,0.15923293345032188,0.4357314961143882,0.16013946459397932,0.1806881481709413,0.06420795767036934,dirichlet_1,,
1805,0.048937258842726164,0.22303776040387369,0.14086052359171006,0.4695140372919328,0.11765041986975727,dirichlet_1,,
1806,0.3521603601933947,0.004933169218981941,0.26782802502105535,0.20110162389914366,0.17397682166742437,dirichlet_1,,
1807,0.2878841969179171,0.02248054450655471,0.32847596585646843,0.1389011527662758,0.22225813995278387,dirichlet_1,,
1808,0.30179604989145115,0.027214234405652786,0.35880388291687043,0.1392828235735944,0.17290300921243135,dirichlet_1,,
1809,0.35119672406665187,0.2548055580641151,0.10023131336647756,0.17069541648231992,0.12307098802043552,dirichlet_1,,
1810,0.38479158662829827,0.1980987293264632,0.02341689989505547,0.17675458939785318,0.21693819475232992,dirichlet_1,,
1811,0.4709952927452961,0.1302941724865612,0.04843348449230026,0.08241656511483,0.26786048516101246,dirichlet_1,,
1812,0.5245118745368228,0.2883394097680493,0.04745849417100389,0.016320165156666257,0.12337005636745775,dirichlet_1,,
1813,0.012069171671683114,0.20824585004713492,0.2250153901231138,0.4013918023798409,0.15327778577822726,dirichlet_1,,
1814,0.084351306737682,0.3819289722972024,0.17707134349816583,0.2088280113919129,0.14782036607503693,dirichlet_1,,
1815,0.20051219969430278,0.11821029473093486,0.0674144683269916,0.4406309197525304,0.1732321174952403,dirichlet_1,,
1816,0.15100092950456356,0.14683465841984303,0.08926994917310321,0.48246969318666794,0.13042476971582223,dirichlet_1,,
1817,0.249905972353181,0.0704637169233128,0.23230550432999178,0.16230177779979596,0.28502302859371853,dirichlet_1,,
1818,0.37994453368144876,0.10835092470117207,0.2298100994682974,0.18808808782027653,0.0938063543288052,dirichlet_1,,
1819,0.10178944816942065,0.28521672499308265,0.11163531636811876,0.48247954363549883,0.01887896683387919,dirichlet_1,,
1820,0.19393144843259993,0.4752455238465048,0.12943032702066978,0.07301626622244134,0.12837643447778407,dirichlet_1,,
1821,0.47762919716944924,0.10125657022679485,0.03225729035288562,0.25928306708550364,0.12957387516536664,dirichlet_1,,
1822,0.3027377311002465,0.2247769261926028,0.1121601021121985,0.2066080158895363,0.15371722470541585,dirichlet_1,,
1823,0.16796551369669724,0.13250741930711044,0.3372679709798908,0.3560040279949364,0.006255068021365014,dirichlet_1,,
1824,0.16688051918952015,0.057148082303645105,0.021836579280267863,0.27154815322869613,0.48258666599787087,dirichlet_1,,
1825,0.3073218573523087,0.04689372427596824,0.10531502058875816,0.024316145396191546,0.5161532523867733,dirichlet_1,,
1826,0.1666701419751386,0.2799164684915639,0.27105983798989,0.08393921913108185,0.19841433241232567,dirichlet_1,,
1827,0.1724896799202563,0.12448764441324812,0.4650344898125639,0.04170761430423235,0.19628057154969938,dirichlet_1,,
1828,0.16349238515997133,0.5495464809042487,0.12068578495027124,0.037215057340052274,0.12906029164545643,dirichlet_1,,
1829,0.0023438017101891613,0.4486574872361001,0.13821619589415718,0.33193351336813026,0.0788490017914233,dirichlet_1,,
1830,0.28275942154474093,0.306927925480816,0.025604271080167825,0.2254430846660163,0.15926529722825902,dirichlet_1,,
1831,0.054464262546649184,0.7104377243969493,0.031202141887925774,0.17812817540226794,0.02576769576620784,dirichlet_1,,
1832,0.05429605826870146,0.295915037679844,0.16969871699848485,0.21423038589084858,0.26585980116212116,dirichlet_1,,
1833,0.0917916262696109,0.10522803934866373,0.11387255469146736,0.6563726090186051,0.032735170671653074,dirichlet_1,,
1834,0.19531708048867144,0.012793743201892813,0.04661370428360496,0.14763730755562415,0.5976381644702066,dirichlet_1,,
1835,0.06498955218770772,0.08903173868653678,0.793252944736781,0.015048918801306103,0.037676845587668456,dirichlet_1,,
1836,0.20246212885652753,0.3498069220761665,0.3149353593049726,0.06168436345527071,0.07111122630706279,dirichlet_1,,
1837,0.10136026871339089,0.10077064115226389,0.2826872135956665,0.4002034464136468,0.11497843012503199,dirichlet_1,,
1838,0.053559977707101206,0.13559568230670407,0.2240279896545494,0.2131681504653653,0.37364819986627995,dirichlet_1,,
1839,0.4699761341595827,0.08124535035123531,0.3792815189746612,0.01095080645378564,0.05854619006073514,dirichlet_1,,
1840,0.06649759395346824,0.10234790652174938,0.23874365612771,0.04728891000846399,0.5451219333886084,dirichlet_1,,
1841,0.12125553671560918,0.16297162684222666,0.23841813521239727,0.2835748440623805,0.1937798571673864,dirichlet_1,,
1842,0.05297515127429661,0.2910890173796345,0.1415746397666645,0.30302169197619117,0.21133949960321344,dirichlet_1,,
1843,0.10186455690370788,0.047688373458950016,0.04310828806019625,0.6723898180284856,0.13494896354866012,dirichlet_1,,
1844,0.440983919138582,0.08266640155135137,0.018063738355266704,0.07052731231986031,0.38775862863493965,dirichlet_1,,
1845,0.007765177750380138,0.1535742304120622,0.24861453051407192,0.48470455580766386,0.105341505515822,dirichlet_1,,
1846,0.27088777259399194,0.039920639527912125,0.37168232455572764,0.025955402809948337,0.2915538605124201,dirichlet_1,,
1847,0.029796685886592563,0.06835355055748546,0.1057721213109454,0.291546281778188,0.5045313604667886,dirichlet_1,,
1848,0.08858498852731074,0.3209553443752,0.2922538548007757,0.06860709331688573,0.22959871897982773,dirichlet_1,,
1849,0.20843462718967173,0.06779648037660209,0.26585518014802756,0.33423770039564454,0.12367601189005412,dirichlet_1,,
1850,0.19558084910352846,0.34417003038788435,0.27944449691557016,0.10942971661198467,0.07137490698103248,dirichlet_1,,
1851,0.3988262507406774,0.1307926447603867,0.16584379217762454,0.09176306800472876,0.2127742443165825,dirichlet_1,,
1852,0.15263467283384646,0.23137819968035536,0.47005241360408145,0.0646737539135882,0.08126095996812835,dirichlet_1,,
1853,0.3357010136121637,0.10705646357802168,0.010002797806195441,0.43448962738999747,0.11275009761362183,dirichlet_1,,
1854,0.00844083519507779,0.09084024574401976,0.11850449350625696,0.3814883963337174,0.4007260292209281,dirichlet_1,,
1855,0.11376506710720732,0.3202410377800544,0.24989607339592393,0.1616533305184919,0.1544444911983224,dirichlet_1,,
1856,0.02473139060794405,0.05103345130755831,0.13416046221823633,0.6780807007685319,0.11199399509772952,dirichlet_1,,
1857,0.009765692875630191,0.2988267289797608,0.45549655074079143,0.026380219876936884,0.20953080752688066,dirichlet_1,,
1858,0.29997228957260097,0.03418521930915678,0.14767242781026257,0.5059805611661159,0.012189502141863795,dirichlet_1,,
1859,0.049895754643004914,0.1959921779354941,0.13946684389419509,0.16986986210134308,0.44477536142596297,dirichlet_1,,
1860,0.532790650406161,0.03664103786191185,0.0746795599724858,0.27583745365960743,0.08005129809983384,dirichlet_1,,
1861,0.214828543690514,0.02221951349254687,0.2160966899938189,0.33556541183764316,0.2112898409854771,dirichlet_1,,
1862,0.033318223020640116,0.12672948088100996,0.2373324083484481,0.4249065936440195,0.17771329410588235,dirichlet_1,,
1863,0.25637296137316845,0.08794288418483624,0.28549290016815126,0.28024741841963574,0.08994383585420825,dirichlet_1,,
