ticker,name,kind,record,institution,qualification_degree,level_used,foreign_education
MSNG,Иванников Александр Сергеевич,education,1,Санкт-Петербургский государственный университет,Professional certification,,0
MSNG,Иванников Александр Сергеевич,education,2,Санкт-Петербургский политехнический университет Петра Великого,Professional certification,,0
MSNG,Иванников Александр Сергеевич,degrees,0,,Doctoral degree,doctoral,0
MSNG,Маркелов Виталий Анатольевич,education,0,Самарский национальный исследовательский университет имени академика С.П. Королёва,Specialist degree,master,0
MSNG,Маркелов Виталий Анатольевич,degrees,0,,Doctoral degree,doctoral,0
MSNG,Табельский Андрей Николаевич,education,0,Московский городской университет управления Правительства Москвы,Unknown,,0
MSNG,Табельский Андрей Николаевич,education,1,Московский государственный юридический университет имени О.Е. Кутафина (МГЮА),Unknown,,0
MSNG,Шацкий Павел Олегович,education,0,Российский государственный университет народного хозяйства имени В.И. Вернадского,Specialist degree,master,0
MSNG,Шацкий Павел Олегович,education,1,Государственный университет управления,Specialist degree,master,0
MSRS,Александр Михайлович Пятигор,education,0,Казахский аграрный университет имени С. Сейфуллина,Specialist degree,master,1
MSRS,Петр Алексеевич Синютин,education,0,South Ural State University (National Research University),Specialist degree,master,0
MSRS,Петр Алексеевич Синютин,education,1,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,Specialist degree,master,0
MSRS,Петр Алексеевич Синютин,degrees,0,,Doctoral degree,doctoral,0
MSRS,Петр Алексеевич Синютин,degrees,1,,Doctoral degree,doctoral,0
MSRS,Владимир Юрьевич Мясников,education,0,Национальный исследовательский ядерный университет «МИФИ»,Specialist degree,master,0
MSRS,Всеволод Евгеньевич Иванов,education,0,Московский государственный открытый университет имени В.С. Черномырдина,Specialist degree,master,0
MSRS,Лилия Ивановна Шелест,education,0,Коми государственный педагогический институт,Specialist degree,master,0
MSRS,Лилия Ивановна Шелест,education,1,Вятский государственный гуманитарный университет,Specialist degree,master,0
MSRS,Анатолий Анатольевич Гавриленко,education,0,Московский государственный университет имени М.В. Ломоносова,Specialist degree,master,0
MSRS,Анатолий Анатольевич Гавриленко,education,1,Московский государственный университет имени М.В. Ломоносова,Specialist degree,master,0
MSRS,Алексей Викторович Нуждов,education,0,Саратовское высшее военное командное краснознаменное училище МВД СССР имени Ф.Э. Дзержинского,Specialist degree,master,0
MSRS,Алексей Викторович Нуждов,education,1,Высшие курсы ФСК России,Professional certification,,0
MSRS,Сергей Александрович Никитин,education,0,Московский государственный технический университет имени Н.Э. Баумана,Specialist degree,master,0
MSRS,Сергей Александрович Никитин,education,1,Национальный исследовательский университет «Высшая школа экономики»,Specialist degree,master,0
MSRS,Сергей Валентинович Грищенко,education,0,Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации,Specialist degree,master,0
MSRS,Евгений Ильич Логовинский,education,0,Государственный университет управления,Specialist degree,master,0
MSRS,Евгений Ильич Логовинский,education,1,Manchester Business School,MBA,,1
MSRS,Евгений Ильич Логовинский,degrees,0,Государственный университет управления,Doctoral degree,doctoral,0
MSRS,Ольга Андреевна Сергеева,education,0,Российский экономический университет имени Г.В. Плеханова,Specialist degree,master,0
MSRS,Гасан Гизбуллагович Гасангаджиев,education,0,Национальный исследовательский университет «МЭИ»,Specialist degree,master,0
MSRS,Юрий Владимирович Гончаров,education,0,Национальный исследовательский технологический университет «МИСиС»,,,0
MSRS,Юрий Владимирович Гончаров,education,1,"Московский институт экономики, политики и права",Bachelor's degree,bachelor,0
MSRS,Лариса Анатольевна Романовская,education,0,Самарский государственный экономический университет,Specialist degree,master,0
MTLR,Коржов Олег Викторович,education,0,Уральский федеральный университет имени первого Президента России Б.Н. Ельцина,Specialist degree,master,0
MTLR,Коржов Олег Викторович,education,1,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,Executive education,,0
MTLR,Коржов Олег Викторович,degrees,0,,Doctoral degree,doctoral,0
MTLR,Хафизов Игорь Валерьевич,education,0,Уральский государственный горный университет,Specialist degree,master,0
MTLR,Хафизов Игорь Валерьевич,education,1,Уральский государственный горный университет,Specialist degree,master,0
MTLR,Лебедев Алексей Викторович,education,0,Ижевский государственный технический университет имени М.Т. Калашникова,Specialist degree,master,0
MTLR,Лебедев Алексей Викторович,education,1,Ижевский монтажный техникум,Secondary education,secondary,0
MTLR,Войткус Дмитрий Сергеевич,education,0,Уральский федеральный университет имени первого Президента России Б.Н. Ельцина,Specialist degree,master,0
MTLR,Войткус Дмитрий Сергеевич,degrees,0,Alliance Manchester Business School,Master's degree,master,1
MTLR,Силаева Екатерина Александровна,education,0,Государственный университет управления,Specialist degree,master,0
MTLR,Силаева Екатерина Александровна,degrees,0,Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,MBA,,0
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,education,0,Московский государственный университет им. М. В. Ломоносова,Specialist degree,master,0
MTSS,Алексей Андреевич Катунин / Alexey Katunin,education,0,НИУ ВШЭ,Master's degree,master,0
MTSS,Алексей Андреевич Катунин / Alexey Katunin,education,1,Московская школа управления Сколково,Executive education,,0
MTSS,Алексей Андреевич Катунин / Alexey Katunin,education,2,Harvard Summer School,Executive education,,1
MTSS,Павел Алексеевич Воронин / Pavel Voronin,education,0,Московский государственный университет им. М. В. Ломоносова,Specialist degree,master,0
MTSS,Полина Угрюмова / Polina Ugryumova,education,0,Санкт-Петербургский государственный экономический университет,Specialist degree,master,0
MTSS,Полина Угрюмова / Polina Ugryumova,education,1,CFA Institute,Professional certification,,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,education,0,Московский государственный университет им. М. В. Ломоносова,Specialist degree,master,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,education,1,Российский университет дружбы народов,,bachelor,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,degrees,0,Российский университет дружбы народов,Doctoral degree,doctoral,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,education,0,Freie Universität Berlin,Master's degree,master,1
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,education,0,Московский государственный университет им. М. В. Ломоносова,Specialist degree,master,0
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,education,1,Московский государственный университет им. М. В. Ломоносова,Doctoral degree,doctoral,0
MTSS,Валентин Борисович Юмашев / Valentin Borisovich Yumashev,education,0,Московский государственный университет им. М. В. Ломоносова,,,0
MTSS,Надя Шурабура / Nadia Shouraboura,education,0,Московский государственный университет им. М. В. Ломоносова,Bachelor's degree,bachelor,0
MTSS,Надя Шурабура / Nadia Shouraboura,education,1,Tel Aviv University,Bachelor's degree,bachelor,1
MTSS,Надя Шурабура / Nadia Shouraboura,degrees,0,Princeton University,Doctoral degree,doctoral,1
MTSS,Пол Берриман / Paul Berriman,education,0,University of Salford,Bachelor's degree,bachelor,1
MTSS,Пол Берриман / Paul Berriman,education,1,University of Hong Kong,MBA,,1
MVID,Билан Абдурахимович Ужахов,education,0,University of Hamburg,Bachelor's degree,bachelor,1
MVID,Билан Абдурахимович Ужахов,education,1,Российский экономический университет им. Г. В. Плеханова,Professional certification,,0
MVID,Билан Абдурахимович Ужахов,education,2,Российский государственный университет нефти и газа им. И. М. Губкина,Professional certification,,0
MVID,Билан Абдурахимович Ужахов,education,3,НИУ ВШЭ,Master's degree,master,0
MVID,Билан Абдурахимович Ужахов,education,4,Корпоративный университет Сбербанка / Лондонская школа бизнеса,Executive education,,0
MVID,Билан Абдурахимович Ужахов,education,5,"Кузбасский государственный технический университет, Беловский филиал",Professional certification,,0
MVID,Билан Абдурахимович Ужахов,degrees,0,НИУ ВШЭ,Master's degree,master,0
MVID,Феликс Григорьевич Либ,education,0,Международный институт экономики и права,,,0
MVID,Феликс Григорьевич Либ,education,1,Институт законодательства и сравнительного правоведения при Правительстве РФ,,,0
MVID,Денис Владимирович Голышев,education,0,Институт переподготовки и повышения квалификации сотрудников ФСБ РФ,,,0
MVID,Денис Владимирович Голышев,education,1,Академия ФСБ РФ,,,0
MVID,Денис Владимирович Голышев,education,2,Российская академия государственной службы при Президенте Российской Федерации,,,0
MVID,Денис Владимирович Голышев,education,3,"АНО ДПО Центр повышения квалификации ""АИС""",Professional certification,,0
MVID,Степан Борисович Кузнецов,education,0,Московский государственный университет им. М. В. Ломоносова,Unknown,,0
MVID,Степан Борисович Кузнецов,education,1,IE Business School,MBA,,1
MVID,Степан Борисович Кузнецов,degrees,0,IE Business School,MBA,,1
MVID,Анатолий Викторович Мохов,education,0,Московский энергетический институт,,bachelor,0
MVID,Анатолий Викторович Мохов,degrees,0,Московский энергетический институт,,bachelor,0
MVID,Роман Стенцель / Roman Stenzel,education,0,Albert-Ludwigs-Universitat Freiburg,,,1
MVID,Роман Стенцель / Roman Stenzel,education,1,German bar,,,0
MVID,Евгений Александрович Щепелин,education,0,Московский государственный университет путей сообщения,,,0
MVID,Владислав Сергеевич Бакальчук,education,0,Московский энергетический институт,,,0
MVID,Екатерина Ярина,education,0,Санкт-Петербургский государственный университет экономики и финансов,,,0
MVID,Екатерина Ярина,education,1,INSEAD,,,1
MVID,Екатерина Ярина,education,2,ACCA (Association of Chartered Certified Accountants),Professional certification,,0
MVID,Екатерина Ярина,education,3,Ассоциация независимых директоров,Professional certification,,0
MVID,Екатерина Ярина,degrees,0,INSEAD,MBA,,1
NKHP,Yuriy Alekseevich Medvedev / Медведев Юрий Алексеевич,education,0,Кубанский государственный технологический университет,Specialist degree,master,0
NKHP,Yuriy Alekseevich Medvedev / Медведев Юрий Алексеевич,degrees,0,,Doctoral degree,doctoral,0
NKHP,Ivan Akhmedovich Chepovoy / Чеповой Иван Ахмедович,education,0,Российский экономический университет имени Г.В. Плеханова,Specialist degree,master,0
NKHP,Ksenia Bolomatova / Боломатова Ксения Николаевна,education,0,,,,0
NKHP,Roman Kron / Крон Роман Александрович,education,0,Северо-Кавказский федеральный университет,Specialist degree,master,0
NKNC,Марат Инилович Фаляхов,education,0,Казанский государственный технологический университет,Master's degree,master,0
NKNC,Марат Инилович Фаляхов,education,1,Поволжская академия государственной службы имени П.А. Столыпина,,,0
NKNC,Марат Инилович Фаляхов,degrees,0,,Doctoral degree,doctoral,0
NKNC,Игорь Георгиевич Климов,education,0,Балтийский государственный технический университет им. Д.Ф. Устинова,,,0
NKNC,Игорь Георгиевич Климов,education,1,Высшая школа бизнеса МГУ им. М.В. Ломоносова,MBA,,0
NKNC,Игорь Георгиевич Климов,education,2,INSEAD и IMD,,,1
NKNC,Дарья Юрьевна Борисова,education,0,МГУ им. М.В. Ломоносова,,,0
NKNC,Дарья Юрьевна Борисова,education,1,University of Toledo,,,1
NKNC,Дарья Юрьевна Борисова,degrees,0,,Doctoral degree,doctoral,0
NKNC,Сергей Викторович Гринько,education,0,Российская экономическая академия им. Г.В. Плеханова,,,0
NKNC,Сергей Николаевич Лукичев,education,0,Пермское высшее военное командное Краснознаменное училище,,,0
NKNC,Олег Иванович Макаров,education,0,МГИМО,,,0
NKNC,Олег Иванович Макаров,education,1,London Metropolitan University,MBA,,1
NKNC,Марина Владимировна Медведева,education,0,Московская академия экономики и права,,,0
NKNC,Марина Владимировна Медведева,education,1,МГИМО,,,0
NKNC,Василий Петрович Номоконов,education,0,Московский государственный инженерно-физический институт,,,0
NKNC,Василий Петрович Номоконов,degrees,0,,Doctoral degree,doctoral,0
NKNC,Александр Анатольевич Петров,education,0,Финансовая академия при Правительстве РФ,,,0
NKNC,Александр Анатольевич Петров,education,1,INSEAD,MBA,,1
NLMK,Sergey Karataev,education,0,Finance Academy under the Government of the Russian Federation,,,0
NLMK,Nikolay Ivanov,education,0,Finance Academy under the Government of the Russian Federation,,,0
NLMK,Nikolay Ivanov,education,1,Northeast Missouri State University,,,1
NLMK,Nikolay Ivanov,education,2,Harvard Business School,Professional certification,,1
NLMK,Dmitry Kholkin,education,0,State University of Management,,,0
NLMK,Ben de Vos,education,0,University of Pretoria,Master's degree,master,1
NLMK,Ben de Vos,education,1,INSEAD,MBA,,1
NLMK,Irene Spitzberg,education,0,Michigan State University,Master's degree,master,1
NLMK,Irene Spitzberg,education,1,Northwestern University,Doctoral degree,doctoral,1
NLMK,Irene Spitzberg,degrees,0,Northwestern University,Doctoral degree,doctoral,1
NLMK,Vladimir Lisin,education,0,Siberian Metallurgical Institute,,,0
NLMK,Vladimir Lisin,education,1,Academy of National Economy,,,0
NLMK,Vladimir Lisin,degrees,0,,Doctoral degree,doctoral,0
NLMK,Vladimir Lisin,degrees,1,,Doctoral degree,doctoral,0
NLMK,Nikolai Alexeevich Gagarin,education,0,Lomonosov Moscow State University,,,0
NLMK,Nikolai Alexeevich Gagarin,degrees,0,Lomonosov Moscow State University,Doctoral degree,doctoral,0
NLMK,Oleg Bagrin,education,0,State University of Management,,,0
NLMK,Oleg Bagrin,education,1,University of Cambridge,MBA,,1
NLMK,Stanislav Shekshnia,education,0,Lomonosov Moscow State University,,,0
NLMK,Stanislav Shekshnia,degrees,0,Lomonosov Moscow State University,Doctoral degree,doctoral,0
NLMK,Thomas Veraszto,education,0,Harvard University,Bachelor's degree,bachelor,1
NLMK,Thomas Veraszto,education,1,Harvard Business School,MBA,,1
NLMK,Joachim Otto Jacob Limberg,education,0,University of Dortmund,Master's degree,master,1
NMTP,Киреев Сергей Георгиевич,education,0,Краснодарский государственный институт физической культуры,Unknown,,0
NVTK,Михельсон Леонид Викторович,education,0,Куйбышевский инженерно-строительный институт,Specialist degree,master,0
NVTK,Феодосьев Лев Владимирович,education,0,МГТУ им. Н.Э. Баумана,,,0
NVTK,Крюков Валерий Анатольевич,education,0,Новосибирский государственный университет,Specialist degree,master,0
NVTK,Крюков Валерий Анатольевич,degrees,0,,Doctoral degree,doctoral,0
NVTK,Крюков Валерий Анатольевич,degrees,1,,,,0
NVTK,Крюков Валерий Анатольевич,degrees,2,,,,0
NVTK,Нестеренко Виктор Геннадьевич,education,0,Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации,Specialist degree,master,0
NVTK,Орел Алексей Владимирович,education,0,Московский институт нефтехимической и газовой промышленности им. И.М. Губкина,,,0
NVTK,Орел Алексей Владимирович,degrees,0,,Doctoral degree,doctoral,0
NVTK,Гайда Ирина Вернеровна,education,0,Санкт-Петербургский государственный университет,Master's degree,master,0
NVTK,Гайда Ирина Вернеровна,education,1,Harvard Business School,MBA,,1
NVTK,Гайда Ирина Вернеровна,education,2,ACCA,Professional certification,,0
NVTK,Гайда Ирина Вернеровна,degrees,0,,MBA,,0
NVTK,Эммануэль Киде,education,0,"European Business School, Paris",,,1
NVTK,Акимов Андрей Игоревич,education,0,Московский финансовый институт,,,0
NVTK,Наталенко Александр Егорович,education,0,Иркутский государственный университет,Specialist degree,master,0
OGKB,Семиколенов Артем Викторович,education,0,Самарская гуманитарная академия,,,0
OGKB,Семиколенов Артем Викторович,education,1,Российская академия государственной службы при Президенте РФ,,,0
OGKB,Абдуллин Роман Эдуардович,education,0,РГУ нефти и газа им. Губкина,Unknown,,0
OGKB,Бикмурзин Альберт Фяритович,education,0,Московский университет потребительской кооперации,Specialist degree,master,0
OGKB,Бикмурзин Альберт Фяритович,education,1,"НОЧУ ВО ""Экономико-энергетический институт""",Specialist degree,master,0
OGKB,Рогалев Николай Дмитриевич,education,0,Московский энергетический институт,,,0
OGKB,Рогалев Николай Дмитриевич,degrees,0,,Doctoral degree,doctoral,0
OGKB,Рогалев Николай Дмитриевич,degrees,1,,Doctoral degree,doctoral,0
OGKB,Рогалев Николай Дмитриевич,degrees,2,,,,0
OGKB,Земляной Евгений Николаевич,education,0,Российский экономический университет имени Г.В. Плеханова,Unknown,,0
OGKB,Коробкина Ирина Юрьевна,education,0,Московская государственная юридическая академия им. О.Е. Кутафина,,,0
OGKB,Коробкина Ирина Юрьевна,education,1,Государственный университет управления,Unknown,,0
OGKB,Зайцев Сергей Артурович,education,0,Московский энергетический институт (технический университет),,,0
OGKB,Пятницев Валерий Геннадьевич,education,0,Московский государственный горный университет,Specialist degree,master,0
OGKB,Рогов Александр Владимирович,education,0,Московский государственный университет им. М.В. Ломоносова,Unknown,,0
OGKB,Рогов Александр Владимирович,degrees,0,,Doctoral degree,doctoral,0
OGKB,Шацкий Павел Олегович,education,0,Российский государственный аграрный заочный университет,Unknown,,0
OGKB,Шацкий Павел Олегович,education,1,Государственный университет управления,Unknown,,0
OGKB,Куликов Денис Викторович,education,0,Московская государственная юридическая академия им. О.Е. Кутафина,Specialist degree,master,0
OGKB,Дмитриев Андрей Игоревич,education,0,Волжская академия водного транспорта,Unknown,,0
OKEY,KONSTANTIN ARABIDIS / Константин Арабидис,education,0,Peter the Great St. Petersburg Polytechnic University,,,0
OKEY,KONSTANTIN ARABIDIS / Константин Арабидис,education,1,St. Petersburg State University,,,0
OKEY,KONSTANTIN ARABIDIS / Константин Арабидис,education,2,Association of Chartered Certified Accountants,Professional certification,,0
OKEY,Андрей Кришнев / Andrey Krishnev,education,0,Ural State University of Economics,,,0
OKEY,DMITRIY TROITSKIY / Дмитрий Троицкий,education,0,State Marine Technical University of St. Petersburg,,,0
OKEY,BORIS VOLCHEK / Борис Волчек,education,0,Leningrad Institute of Railway Engineers,,,0
OKEY,DMITRIY KORZHEV / Дмитрий Коржев,education,0,State Marine Technical University of St. Petersburg,,,0
OKEY,ILYA ILIN / Илья Ильин,education,0,Russian Customs Academy,,,0
OKEY,ILYA ILIN / Илья Ильин,education,1,St. Petersburg State University,,,0
OZON,Герасимов Игорь Владиславович,education,0,"Graduate School of Management, Saint Petersburg State University",,,0
OZON,Герасимов Игорь Владиславович,education,1,"Rotterdam School of Management, Erasmus University",,,1
OZPH,Олег Эдуардович Минаков,education,0,Московский химико-технологический институт им. Д. И. Менделеева,,,0
OZPH,Галина Кремер,education,0,Ульяновская государственная сельскохозяйственная академия,,,0
OZPH,Галина Кремер,education,1,РАНХиГС при Президенте РФ,MBA,,0
OZPH,Галина Кремер,education,2,"Московская государственная высшая школа бизнеса ""МИРБИС""",,,0
OZPH,Павел Грядунов,education,0,Тольяттинский политехнический институт,,,0
OZPH,Андрей Горшков,education,0,Самарский государственный медицинский университет,,,0
OZPH,Андрей Горшков,education,1,Институт бизнеса и делового администрирования при РАНХиГС,MBA,,0
OZPH,Ольга Ларина,education,0,Тольяттинская государственная академия сервиса,,,0
OZPH,Ольга Ларина,education,1,"Московская международная высшая школа бизнеса ""МИРБИС""",MBA,,0
OZPH,Ольга Ларина,education,2,,,,0
OZPH,Мария Ульянова,education,0,,,,0
OZPH,Мария Ульянова,education,1,"Школа бизнеса ""МИРБИС""",MBA,,0
OZPH,Павел Алексенко,education,0,Ташкентский государственный технический университет,,,1
OZPH,Рустем Терегулов,education,0,Московский технологический институт,,,0
OZPH,Рустем Терегулов,education,1,St. John's University,MBA,,1
OZPH,Сергей Тахиев,education,0,РАНХиГС при Президенте РФ,,,0
OZPH,Сергей Тахиев,education,1,INSEAD,,,1
OZPH,Сергей Тахиев,education,2,Duquesne University,,,1
OZPH,Наталья Андреева,education,0,Омский технологический институт,,,0
OZPH,Наталья Андреева,education,1,Финансовая академия при Правительстве РФ,,,0
OZPH,Наталья Андреева,education,2,Московская школа практической психологии Московского института психоанализа,,,0
OZPH,Наталья Андреева,education,3,Школа управления СКОЛКОВО,MBA,,0
OZPH,Дилшод Абдурасулов,education,0,Ташкентский государственный технический университет,,,1
OZPH,Дилшод Абдурасулов,education,1,"НОУ ВПО ""Медицинский институт «РЕАВИЗ»""",,,0
PHOR,Рыбников Михаил Константинович,education,0,Московский государственный университет им. М. В. Ломоносова,,master,0
PHOR,Рыбников Михаил Константинович,education,1,"Московская школа управления ""Сколково""",Executive education,,0
PHOR,Гильгенберг Александр Александрович,education,0,Вологодский филиал Московской государственной юридической академии,,,0
PHOR,Круговых Юрий Николаевич,education,0,Московский гуманитарный университет,,,0
PHOR,Пронин Сергей Александрович,education,0,Московский инженерно-строительный институт им. В. В. Куйбышева,,,0
PHOR,Пронин Сергей Александрович,degrees,0,,,doctoral,0
PHOR,Шарабайко Александр Федорович,education,0,Белорусский государственный экономический университет,,,1
PHOR,Шарабайко Александр Федорович,education,1,Ноттингемский университет / Бизнес-школа Ноттингемского университета,Bachelor's degree,bachelor,0
PHOR,Шарабайко Александр Федорович,education,2,"Московская школа управления ""Сколково""",Executive education,,0
PHOR,Сиротенко Алексей Александрович,education,0,Московский государственный университет им. М. В. Ломоносова,,,0
PHOR,Федоров Валерий Иванович,education,0,Пермский государственный университет им. А. М. Горького,,,0
PHOR,Федоров Валерий Иванович,education,1,Академия общественных наук при ЦК КПСС,,,0
PHOR,Федоров Валерий Иванович,degrees,0,,,doctoral,0
PHOR,Стеркин Михаил Владимирович,education,0,Московский институт химического машиностроения,,,0
PHOR,Стеркин Михаил Владимирович,education,1,Научно-исследовательский институт лакокрасочной промышленности,,,0
PHOR,Селезнев Александр Евгеньевич,education,0,Московский государственный технический университет им. Н. Э. Баумана,,,0
PHOR,Левин Борис Владимирович,education,0,Московский химико-технологический институт им. Д. И. Менделеева,,,0
PHOR,Левин Борис Владимирович,degrees,0,,,doctoral,0
PHOR,Новиков Денис Федорович,education,0,"Военный финансово-экономический университет, г. Ярославль",,,0
PHOR,Новиков Денис Федорович,education,1,Московский государственный университет им. М. В. Ломоносова,MBA,,0
PHOR,Давыденко Владимир Васильевич,education,0,Московская государственная академия химического машиностроения,,,0
PHOR,Абрашитов Андрей Юрьевич,education,0,Кировский горный техникум,,,0
PHOR,Абрашитов Андрей Юрьевич,education,1,Санкт-Петербургский государственный горный институт им. Плеханова,,,0
PHOR,Абрашитов Андрей Юрьевич,education,2,"Современная гуманитарная академия, Москва",,,0
PHOR,Грибков Алексей Борисович,education,0,Ивановский химико-технологический институт,,,0
PHOR,Николаев Антон Анатольевич,education,0,Пермский государственный технический университет,,,0
PHOR,Иванов Алексей Юрьевич,education,0,Пермский государственный технический университет,,,0
PHOR,Иванов Алексей Юрьевич,education,1,Пермский государственный технический университет,,,0
PHOR,Вовк Андрей Михайлович,education,0,Белгородский государственный технологический университет им. В. Г. Шухова,,,0
PHOR,Лобанов Сергей Андреевич,education,0,Ленинградский институт инженеров железнодорожного транспорта,,,0
PIKK,Ерванд Оникович Карапетян,education,0,Ленинаканский строительный техникум им. С.А. Сафаряна,,,1
PIKK,Ерванд Оникович Карапетян,education,1,Московский государственный строительный университет,,,0
PIKK,Сергей Владимирович Мруз,education,0,Российский государственный гуманитарный университет,,,0
PIKK,Сергей Владимирович Мруз,degrees,0,,Doctoral degree,doctoral,0
PIKK,Кирилл Викторович Таченников,education,0,Финансовая академия при Правительстве РФ,,,0
PIKK,Кирилл Викторович Таченников,education,1,МГУ им. М.В. Ломоносова,,,0
PIKK,Владимир Валерьевич Заболотский,education,0,Магнитогорский государственный технический университет им. Г.И. Носова,,,0
PIKK,Илья Владиславович Юферев,education,0,Ленинградский государственный университет,,,0
PIKK,Иван Николаевич Поландов,education,0,Московский государственный строительный университет,,,0
PIKK,Сергей Эдуардович Гордеев,education,0,Тольяттинская академия управления,,,0
PIKK,Илья Михайлович Баландин,education,0,МГУ им. М.В. Ломоносова,,,0
PIKK,Юрий Ильин,education,0,Санкт-Петербургский государственный университет,MBA,,0
PIKK,Юрий Ильин,education,1,Stockholm University,MBA,,1
PIKK,Юрий Ильин,degrees,0,,MBA,,0
PIKK,Дмитрий Тимофеев,education,0,МГУ им. М.В. Ломоносова,,,0
PIKK,Алексей Александрович Карпенко,education,0,МГУ им. М.В. Ломоносова,,,0
PIKK,Алексей Александрович Карпенко,education,1,"Московская школа управления ""Сколково""",MBA,,0
PIKK,Алексей Александрович Карпенко,degrees,0,,MBA,,0
PIKK,Зумруд Хандадашевна Рустамова,education,0,Московский экономико-статистический институт,,,0
PIKK,Грегор Уильям Моват,education,0,Durham University,Bachelor's degree,bachelor,1
PIKK,Грегор Уильям Моват,education,1,Institute of Chartered Accountants of Scotland,Professional certification,,0
PIKK,Грегор Уильям Моват,degrees,0,,Bachelor's degree,bachelor,0
PIKK,Грегор Уильям Моват,degrees,1,,Professional certification,,0
PLZL,Алексей Александрович Востоков,education,0,Красноярский государственный университет,,,0
PLZL,Михаил Валерьевич Гордин,education,0,Московский государственный технический университет имени Н. Э. Баумана,,,0
PLZL,Михаил Валерьевич Гордин,education,1,California State University / Институт бизнеса и экономики Академии народного хозяйства,MBA,,0
PLZL,Михаил Валерьевич Гордин,degrees,0,,Doctoral degree,doctoral,0
PLZL,Дмитрий Николаевич Оленьков,education,0,,,,0
PLZL,Андрей Александрович Скорочкин,education,0,Государственный университет управления,,,0
PLZL,Андрей Александрович Скорочкин,education,1,INSEAD,MBA,,1
PLZL,Андрей Александрович Скорочкин,degrees,0,,Doctoral degree,doctoral,0
PLZL,Владимир Анатольевич Полин,education,0,Челябинский политехнический институт,,,0
POLY,Vitaly Nesis,education,0,Yale University,Bachelor's degree,bachelor,1
POLY,Vitaly Nesis,education,1,Санкт-Петербургский горный университет императрицы Екатерины II,Master's degree,master,0
POLY,Omar Bahram,education,0,University of Hull,Bachelor's degree,bachelor,1
POLY,Omar Bahram,education,1,"University of Law, Manchester",Professional certification,,1
POLY,Evgueni Konovalenko,education,0,"Columbia College, Columbia University",Bachelor's degree,bachelor,1
POLY,Evgueni Konovalenko,education,1,"Solvay Business School, Universite Libre de Bruxelles",MBA,,1
POLY,Richard Sharko,education,0,Loyola Marymount University,Bachelor's degree,bachelor,1
POLY,Richard Sharko,degrees,0,,Professional certification,,0
POLY,Janat Berdalina,education,0,École des Ponts ParisTech,MBA,,1
POLY,Janat Berdalina,education,1,"Academy of Management, Kazakhstan",Unknown,,1
POLY,Janat Berdalina,education,2,University of Bristol,Unknown,,1
POLY,Pascale Jeannin Perez,education,0,Ecole Normale,,,1
POLY,Pascale Jeannin Perez,education,1,University of Montpellier,Unknown,,1
POLY,Steven Dashevsky,education,0,"Baruch College, The City University of New York",Unknown,,1
POLY,Steven Dashevsky,degrees,0,,Professional certification,,0
POSI,Денис Сергеевич Баранов,education,0,Национальный исследовательский университет ИТМО,,,0
POSI,Алексей Вячеславович Андреев,education,0,Московский авиационный институт,,,0
POSI,Алексей Вячеславович Андреев,education,1,Московский авиационный институт,,,0
POSI,Евгений Вячеславович Киреев,education,0,МГУ им. М. В. Ломоносова,,,0
POSI,Даниил Александрович Рыбак,education,0,"Московский институт радиотехники, электроники и автоматики",,,0
POSI,Даниил Александрович Рыбак,education,1,"Высшая школа социальных наук (EHESS), Париж",,,1
POSI,Даниил Александрович Рыбак,education,2,"IMD, INSEAD, Stanford GSB",,,1
POSI,Карина Суреновна Саркисян,education,0,Финансовый университет при Правительстве РФ,,master,0
POSI,Карина Суреновна Саркисян,education,1,Vienna University of Economics and Business,,,1
POSI,Карина Суреновна Саркисян,degrees,0,,,doctoral,0
POSI,Максим Георгиевич Филиппов,education,0,Национальный исследовательский университет «МИЭТ»,,,0
POSI,Максим Георгиевич Филиппов,education,1,Международный институт бизнес-образования,,,0
PRMD,Александр Игоревич Ефремов,education,0,Военно-медицинская академия им. С. М. Кирова,,,0
PRMD,Александр Игоревич Ефремов,education,1,Российская академия государственной службы при Президенте Российской Федерации,,,0
PRMD,Александр Игоревич Ефремов,education,2,Harvard Business School,,,1
PRMD,Александр Игоревич Ефремов,education,3,IMD Business School,,,1
PRMD,Александр Игоревич Ефремов,degrees,0,,,doctoral,0
PRMD,Петр Александрович Белый,education,0,Московский государственный медико-стоматологический университет им. А. И. Евдокимова / Российский университет медицины,,,0
PRMD,Петр Александрович Белый,degrees,0,,,doctoral,0
PRMD,Петр Александрович Белый,degrees,1,,,doctoral,0
PRMD,Кирилл Юрьевич Рубинский,education,0,МГИМО МИД России,,,0
