model_id,sample,outcome,block,specification,family,formula,term,coef,se_hc3,t,p_value,ci_low,ci_high,n,is_focal,term_status,effect_pp_per_10_points,se_pp_hc3,ci_low_pp,ci_high_pp
ceo__stock_return_2025_w__components_joint__W2025__main,ceo,stock_return_2025_w,components_joint,W2025,main,stock_return_2025_w ~ media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.9176459986995044,,,,,,20,False,undefined_hc3_and_press_leverage_one,,,,
ceo__stock_return_2025_w__components_joint__W2025__main,ceo,stock_return_2025_w,components_joint,W2025,main,stock_return_2025_w ~ media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.027239750991098797,,,,,,20,False,undefined_hc3_and_press_leverage_one,,,,
ceo__stock_return_2025_w__components_joint__W2025__main,ceo,stock_return_2025_w,components_joint,W2025,main,stock_return_2025_w ~ media_score_10 + awards_score_10 + expertise_score_10 + face_score_10 + communication_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,communication_score_10,,,,,,,20,True,constant_not_identified,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,-0.12100019123257442,0.19135865905152957,-0.6323214838163721,0.5288740695420039,-0.5014724718426062,0.25947208937745736,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,media_score_10,0.0035900016762448255,0.015218561350581599,0.2358962580985113,0.8140806413627922,-0.026668575455089768,0.03384857880757942,93,True,ok,0.35900016762448256,1.5218561350581599,-2.666857545508977,3.384857880757942
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.7460498709392347,0.19679533861120013,3.790993608914551,0.00027973241513469353,0.35476801483747256,1.1373317270409968,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.0030459424049080483,0.007204546273246814,0.422780601218258,0.6735230013477242,-0.011278625738123209,0.017370510547939307,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0004407887930675593,0.00043352865359747955,1.0167466196520902,0.3121593411901479,-0.0004211823158521187,0.0013027599019872372,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.05331590351673065,0.05527322733686388,-0.9645882117900538,0.33748742365148093,-0.16321388757330976,0.05658208053984846,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.0329674859533164,0.051971492767469624,0.6343378686623304,0.5275639239910561,-0.07036576521992798,0.13630073712656077,93,False,ok,,,,
all_managers__roa_2025__media_score__M3__individual_components,all_managers,roa_2025,media_score,M3,individual_components,roa_2025 ~ media_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.02173697058257036,0.030099558929373847,0.7221690734264374,0.47217267067247176,-0.0381090164659231,0.08158295763106382,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,-0.1163430172160277,0.20128322474412813,-0.5780065247062854,0.5647878870668949,-0.5165479932883027,0.28386195885624727,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,awards_score_10,-0.005088166501924505,0.012466121948355462,-0.40815953213065903,0.6841829030709554,-0.029874156702537083,0.019697823698688076,93,True,ok,-0.5088166501924505,1.2466121948355462,-2.9874156702537085,1.9697823698688075
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.7381298141902042,0.1922819592889895,3.838788708621564,0.00023716548365465312,0.35582176534906473,1.1204378630313436,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.003972421133196845,0.007370081959297187,0.5389928029478327,0.5913007670790339,-0.010681276301950596,0.018626118568344285,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0004373148617142246,0.00040670138659682485,1.0752726106334813,0.28529544283691904,-0.0003713164531827288,0.001245946176611178,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.054680305789372184,0.055153786449811525,-0.9914152646460602,0.3242967528242832,-0.1643408093633845,0.05498019778464012,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.028623796648069202,0.050447351313725734,0.5673993956602679,0.5719384161820871,-0.07167905298624053,0.12892664628237893,93,False,ok,,,,
all_managers__roa_2025__awards_score__M3__individual_components,all_managers,roa_2025,awards_score,M3,individual_components,roa_2025 ~ awards_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.016310555024462534,0.030161961593048445,0.5407657248732024,0.5900833891228114,-0.043659505237556226,0.0762806152864813,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,-0.12220641909951512,0.19361826339278598,-0.6311719615602565,0.5296217248816755,-0.5071713985048633,0.262758560305833,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,expertise_score_10,0.012594005738338205,0.010626301829146879,1.185172973705124,0.23925201077485417,-0.008533929163721032,0.03372194064039744,93,True,ok,1.2594005738338205,1.0626301829146878,-0.8533929163721032,3.372194064039744
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.7412392726610383,0.19811422084456493,3.7414743348615778,0.00033147036560014976,0.347335125340935,1.1351434199811417,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.00213398030459704,0.006215142413175124,0.34335179513720193,0.732181612616841,-0.010223387895919592,0.014491348505113674,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.00032763515847623875,0.0003753179598607588,0.8729535847359658,0.385147807110105,-0.00041859749621473205,0.0010738678131672096,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.05497085992952311,0.054498896578690545,-1.0086600533306413,0.3160004460334325,-0.16332926698985367,0.053387547130807456,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.02929461017746589,0.048934247813947354,0.5986525079295543,0.5509966900825272,-0.06799978432754303,0.1265890046824748,93,False,ok,,,,
all_managers__roa_2025__expertise_score__M3__individual_components,all_managers,roa_2025,expertise_score,M3,individual_components,roa_2025 ~ expertise_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.02781292460200257,0.032319880204783935,0.860551599380178,0.39190591602596936,-0.036447655982677664,0.09207350518668281,93,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.01844303230626495,0.21725457173660706,0.08489134271763325,0.9326351833370033,-0.41628236160723164,0.4531684262197615,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,face_score_10,-0.009845326948070983,0.01313878283356429,-0.7493332580945127,0.45663374153307734,-0.03613597067173859,0.01644531677559663,67,True,ok,-0.9845326948070983,1.313878283356429,-3.6135970671738593,1.644531677559663
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.7893066048687802,0.3054266085288229,2.584275838541729,0.012252975519503677,0.17814937285743115,1.4004638368801294,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.0002382112306249002,0.007419415138018282,-0.032106470145371345,0.9744955121457218,-0.015084426629917604,0.014608004168667805,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0004290538349407096,0.00044459752972837713,0.9650387288540181,0.338464435836761,-0.0004605837671552339,0.001318691437036653,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.026527066962850777,0.055712133662584255,-0.47614523477972814,0.6357294365272651,-0.13800678892511764,0.08495265499941608,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.06689562058733516,0.06982936562313714,0.9579869441799722,0.3419786254638033,-0.07283261727939798,0.20662385845406828,67,False,ok,,,,
all_managers__roa_2025__face_score__M3__individual_components,all_managers,roa_2025,face_score,M3,individual_components,roa_2025 ~ face_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.009664091228522017,0.04544230057705951,0.21266729689739144,0.832319550799905,-0.08126574219587185,0.10059392465291589,67,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.02002057988238787,0.15567620733026322,0.1286039801824996,0.8980681098628192,-0.29088627521157395,0.3309274349763497,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,communication_score_10,-0.0020513856539244725,0.006089094526359811,-0.33689502520349834,0.7372814012485992,-0.014212147160299905,0.010109375852450959,73,True,ok,-0.20513856539244724,0.6089094526359812,-1.4212147160299904,1.010937585245096
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.6456986059932915,0.14509635360734943,4.450136684624344,3.440718099346015e-05,0.35592117783460314,0.9354760341519799,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.00018696897863466756,0.005681835467361349,0.032906440129899815,0.9738500364145991,-0.01116044002247888,0.011534377979748215,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.00040164297329401116,0.0004405795736343403,0.9116241363185742,0.36533523820904823,-0.00047825519487431603,0.0012815411414623383,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.05661979406220766,0.051436574064848646,-1.1007691529148942,0.275056929108444,-0.15934572600492986,0.046106137880514556,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.004305016421046804,0.03789611345391255,0.11360047320637143,0.9099046621331202,-0.07137874833848618,0.07998878118057978,73,False,ok,,,,
all_managers__roa_2025__communication_score__M3__individual_components,all_managers,roa_2025,communication_score,M3,individual_components,roa_2025 ~ communication_score_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.04276061826033294,0.02304657760628822,1.855399920579348,0.06807437870048189,-0.003266575535883505,0.0887878120565494,73,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.5386086736742192,0.6842238360512352,0.787181979485859,0.43387094679329835,-0.8263805309632785,1.9035978783117167,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,media_score_10,-0.11359422492631009,0.05325994925474909,-2.132826382972588,0.036498850733592596,-0.21984491650091592,-0.007343533351704262,77,True,ok,-11.359422492631008,5.325994925474909,-21.98449165009159,-0.7343533351704262
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,stock_return_2024,0.3107763085591148,0.10728450770454068,2.896749169180944,0.005047811920080858,0.0967495718019043,0.5248030453163253,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.0040718335120261085,0.022074236799274536,-0.18446089661228643,0.8541929756718304,-0.0481087310067303,0.03996506398267809,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0003702990239149637,0.0014632330362847627,0.2530690701565728,0.8009672990074714,-0.0025487710130547656,0.0032893690608846934,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,0.16734989004626766,0.13403724415088897,1.2485327574914764,0.21605575720833886,-0.10004709562615766,0.43474687571869297,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.446026195698379,0.17417457961110205,2.5607996109091733,0.012634180578630614,0.09855741667498041,0.7934949747217775,77,False,ok,,,,
all_managers__stock_return_2025__media_score__M3__individual_components,all_managers,stock_return_2025,media_score,M3,individual_components,stock_return_2025 ~ media_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.10849141940103978,0.0780162304418556,1.3906262682339787,0.16880774409518826,-0.04714670182288973,0.2641295406249693,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.24581094403902434,0.6167652128147892,0.3985486517911636,0.6914564543393071,-0.984601989463479,1.4762238775415277,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,awards_score_10,0.03415045522342702,0.033303889747956304,1.0254194174277396,0.30874685748172037,-0.032288986934495334,0.10058989738134938,77,True,ok,3.4150455223427025,3.3303889747956306,-3.2288986934495334,10.058989738134938
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,stock_return_2024,0.31452749585051887,0.10040461873652844,3.132599872480666,0.0025426009674939195,0.11422576204649124,0.5148292296545465,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.020222029769614232,0.02455483012330717,-0.8235459039246095,0.413035084598443,-0.06920757554284296,0.02876351600361449,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.00046528714821243705,0.001263316072072217,0.3683062049936772,0.7137724802989591,-0.0020549594575993164,0.0029855337540241906,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,0.17088187003922287,0.13139111216537946,1.3005588218489021,0.19773657121506089,-0.09123622676094165,0.43299996683938735,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.5192859212886343,0.1853304163570935,2.8019465530583894,0.006586922130461284,0.14956185689713525,0.8890099856801332,77,False,ok,,,,
all_managers__stock_return_2025__awards_score__M3__individual_components,all_managers,stock_return_2025,awards_score,M3,individual_components,stock_return_2025 ~ awards_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.1771974919283795,0.08534275914663436,2.0763037626182443,0.04159315136349017,0.006943345856200017,0.347451638000559,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.20000097409667328,0.610649489138372,0.3275217250715712,0.744264971428636,-1.0182114244974987,1.4182133726908452,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,expertise_score_10,0.012302545534783663,0.0302556384374284,0.4066199283887703,0.6855456621814419,-0.04805580164710642,0.07266089271667375,77,True,ok,1.2302545534783664,3.02556384374284,-4.8055801647106415,7.266089271667376
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,stock_return_2024,0.31628154432901195,0.10461344343884728,3.023335566942667,0.0035079032144627,0.10758343498210327,0.5249796536759206,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.01833337848775055,0.024688891913254487,-0.7425759953976746,0.4602590259755003,-0.06758637021417574,0.030919613238674638,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.00034897813922135044,0.0013581160719113594,0.25695752111247183,0.7979762497233818,-0.0023603892916216674,0.003058345570064368,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,0.1566767744671757,0.13530697079658696,1.1579357186461217,0.2508826850539403,-0.11325324655552432,0.42660679548987573,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.4958331097942578,0.184346770122958,2.689676143843153,0.008961720552736113,0.1280713659476349,0.8635948536408807,77,False,ok,,,,
all_managers__stock_return_2025__expertise_score__M3__individual_components,all_managers,stock_return_2025,expertise_score,M3,individual_components,stock_return_2025 ~ expertise_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.16242405942150698,0.08834366821070423,1.8385478293035917,0.07028561288640921,-0.013816736429192428,0.33866485527220636,77,False,ok,,,,
all_managers__stock_return_2025__face_score__M3__individual_components,all_managers,stock_return_2025,face_score,M3,individual_components,stock_return_2025 ~ face_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.3607355704439456,0.7643782663995238,0.4719333166589499,0.6392054585527859,-1.1778780779013187,1.89934921878921,54,False,ok,,,,
all_managers__stock_return_2025__face_score__M3__individual_components,all_managers,stock_return_2025,face_score,M3,individual_components,stock_return_2025 ~ face_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,face_score_10,0.05785485079087536,0.07593257968827931,0.7619239465902886,0.4499944498187561,-0.0949895046782609,0.2106992062600116,54,True,ok,5.785485079087536,7.593257968827931,-9.49895046782609,21.06992062600116
all_managers__stock_return_2025__face_score__M3__individual_components,all_managers,stock_return_2025,face_score,M3,individual_components,stock_return_2025 ~ face_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,stock_return_2024,0.0893199209860511,0.17383366354674157,0.5138240727581177,0.6098345227594784,-0.26058909531122576,0.439228937283328,54,False,ok,,,,
all_managers__stock_return_2025__face_score__M3__individual_components,all_managers,stock_return_2025,face_score,M3,individual_components,stock_return_2025 ~ face_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.0385080824732263,0.02892424445722894,-1.3313427263474154,0.18963682265324644,-0.09672956684325212,0.01971340189679953,54,False,ok,,,,
all_managers__stock_return_2025__face_score__M3__individual_components,all_managers,stock_return_2025,face_score,M3,individual_components,stock_return_2025 ~ face_score_10 + stock_return_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,-0.00010922698622348496,0.0017744824909300772,-0.0615542766873032,0.9511844654962629,-0.003681074982576223,0.0034626210101292533,54,False,ok,,,,
